District,Year,Taluka,Rural/Urban,Approved Anganwadis,Working Anganwadis,Anganwadi Workers,Self-Owned Buildings,Rental Buildings,Without Regular Building,Anganwadis with Toilets
Sangli,2016,Palus,Urban,0,0,0,0,0,0,0
Sangli,2016,Shirala,Total,262,262,259,146,40,76,262
Sangli,2016,Shirala,Rural,262,262,259,146,40,76,262
Sangli,2016,Shirala,Urban,0,0,0,0,0,0,0
Sangli,2016,Tasgaon,Total,302,302,301,173,58,71,299
Sangli,2016,Tasgaon,Rural,296,296,295,170,55,71,296
Sangli,2016,Tasgaon,Urban,6,6,6,3,3,0,3
Sangli,2016,Valava,Total,400,400,398,305,26,69,400
Sangli,2016,Valava,Rural,391,391,389,296,26,69,391
Sangli,2016,Valava,Urban,9,9,9,9,0,0,9
Sangli,2017,Aatpadi,Total,243,243,235,194,32,17,243
Sangli,2017,Aatpadi,Rural,243,243,235,194,32,17,243
Sangli,2017,Aatpadi,Urban,0,0,0,0,0,0,0
Sangli,2017,Jat,Total,425,425,421,302,43,80,425
Sangli,2017,Jat,Rural,425,425,421,302,43,80,425
Sangli,2017,Jat,Urban,0,0,0,0,0,0,0
Sangli,2017,Kadegaon,Total,223,223,215,166,28,29,223
Sangli,2017,Kadegaon,Rural,223,223,215,166,28,29,223
Sangli,2017,Kadegaon,Urban,0,0,0,0,0,0,0
Sangli,2017,Khanapur,Total,205,205,186,178,9,18,205
Sangli,2017,Khanapur,Rural,201,201,182,174,9,18,201
Sangli,2017,Khanapur,Urban,4,4,4,4,0,0,4
Sangli,2017,Ku. Mahakal,Total,291,291,287,206,57,28,291
Sangli,2017,Ku. Mahakal,Rural,291,291,287,206,57,28,291
Sangli,2017,Ku. Mahakal,Urban,0,0,0,0,0,0,0
Sangli,2017,Miraj,Total,586,586,574,351,186,49,431
Sangli,2017,Miraj,Rural,430,430,422,350,31,49,430
Sangli,2017,Miraj,Urban,156,156,152,1,155,0,1
Sangli,2017,Palus,Total,168,168,166,115,15,38,168
Sangli,2017,Palus,Rural,168,168,166,115,15,38,168
Sangli,2017,Palus,Urban,0,0,0,0,0,0,0
Sangli,2017,Shirala,Total,262,262,261,146,40,76,262
Sangli,2017,Shirala,Rural,262,262,261,146,40,76,262
Sangli,2017,Shirala,Urban,0,0,0,0,0,0,0
Sangli,2017,Tasgaon,Total,302,302,297,175,66,61,301
Sangli,2017,Tasgaon,Rural,296,296,291,170,65,61,296
Sangli,2017,Tasgaon,Urban,6,6,6,5,1,0,5
Sangli,2017,Valava,Total,400,400,398,308,28,64,400
Sangli,2017,Valava,Rural,391,391,389,299,28,64,391
Sangli,2017,Valava,Urban,9,9,9,9,0,0,9
Sangli,2018,Aatpadi,Total,243,243,233,194,32,17,231
Sangli,2018,Aatpadi,Rural,243,243,233,194,32,17,231
Sangli,2018,Aatpadi,Urban,0,0,0,0,0,0,0
Sangli,2018,Jat,Total,425,425,420,309,38,78,354
Sangli,2018,Jat,Rural,425,425,420,309,38,78,354
Sangli,2018,Jat,Urban,0,0,0,0,0,0,0
Sangli,2018,Kadegaon,Total,223,223,213,166,28,29,160
Sangli,2018,Kadegaon,Rural,223,223,213,166,28,29,160
Sangli,2018,Kadegaon,Urban,0,0,0,0,0,0,0
Sangli,2018,Khanapur,Total,205,205,182,178,10,17,172
Sangli,2018,Khanapur,Rural,201,201,178,174,10,17,172
Sangli,2018,Khanapur,Urban,4,4,4,4,0,0,0
Sangli,2018,Ku. Mahakal,Total,291,291,276,200,60,28,278
Sangli,2018,Ku. Mahakal,Rural,291,291,276,200,60,31,278
Sangli,2018,Ku. Mahakal,Urban,0,0,0,0,0,0,0
Sangli,2018,Miraj,Total,586,586,561,349,186,51,365
Sangli,2018,Miraj,Rural,430,430,412,348,31,51,365
Sangli,2018,Miraj,Urban,156,156,149,1,155,0,0
Sangli,2018,Palus,Total,168,168,160,115,15,38,168
Sangli,2018,Palus,Rural,168,168,160,115,15,38,168
Sangli,2018,Palus,Urban,0,0,0,0,0,0,0
Sangli,2018,Shirala,Total,262,262,258,161,45,56,224
Sangli,2018,Shirala,Rural,262,262,258,161,45,56,224
Sangli,2018,Shirala,Urban,0,0,0,0,0,0,0
Sangli,2018,Tasgaon,Total,302,302,294,198,66,38,296
Sangli,2018,Tasgaon,Rural,296,296,288,193,65,38,296
Sangli,2018,Tasgaon,Urban,6,6,6,5,1,0,0
Sangli,2018,Valava,Total,400,400,391,310,27,63,348
Sangli,2018,Valava,Rural,391,391,382,301,27,63,348
Sangli,2018,Valava,Urban,9,9,9,9,0,0,0
Sangli,2019,Aatpadi,Total,243,243,225,194,32,17,231
Sangli,2019,Aatpadi,Rural,243,243,225,194,32,17,231
Sangli,2019,Aatpadi,Urban,0,0,0,0,0,0,0
Sangli,2019,Jat,Total,425,425,418,317,43,65,354
Sangli,2019,Jat,Rural,425,425,418,317,43,65,354
Sangli,2019,Jat,Urban,0,0,0,0,0,0,0
Sangli,2019,Kadegaon,Total,223,223,209,166,30,27,156
Sangli,2019,Kadegaon,Rural,223,223,209,166,30,27,156
Sangli,2019,Kadegaon,Urban,0,0,0,0,0,0,0
Sangli,2019,Khanapur,Total,205,205,179,178,10,17,176
Sangli,2019,Khanapur,Rural,201,201,175,174,10,17,172
Sangli,2019,Khanapur,Urban,4,4,4,4,0,0,4
Sangli,2019,Ku. Mahakal,Total,291,291,268,200,60,31,278
Sangli,2019,Ku. Mahakal,Rural,291,291,268,200,60,31,278
Sangli,2019,Ku. Mahakal,Urban,0,0,0,0,0,0,0
Sangli,2019,Miraj,Total,586,586,570,351,181,62,378
Sangli,2019,Miraj,Rural,430,430,415,350,26,54,360
Sangli,2019,Miraj,Urban,156,156,155,1,155,8,18
Sangli,2019,Palus,Total,168,168,164,117,14,37,168
Sangli,2019,Palus,Rural,168,168,164,117,14,37,168
Sangli,2019,Palus,Urban,0,0,0,0,0,0,0
Sangli,2019,Shirala,Total,262,262,255,163,39,60,224
Sangli,2019,Shirala,Rural,262,262,255,163,39,60,224
Sangli,2019,Shirala,Urban,0,0,0,0,0,0,0
Sangli,2019,Tasgaon,Total,302,302,289,198,66,38,301
Sangli,2019,Tasgaon,Rural,296,296,283,193,65,38,296
Sangli,2019,Tasgaon,Urban,6,6,6,5,1,0,5
Sangli,2019,Valava,Total,400,400,385,314,28,58,357
Sangli,2019,Valava,Rural,391,391,377,305,28,58,348
Sangli,2019,Valava,Urban,9,9,8,9,0,0,9
Sangli,2020,Aatpadi,Total,243,243,234,193,28,17,233
Sangli,2020,Aatpadi,Rural,243,243,234,193,28,17,233
Sangli,2020,Aatpadi,Urban,0,0,0,0,0,0,0
Sangli,2020,Jat,Total,425,425,418,312,43,65,341
Sangli,2020,Jat,Rural,425,425,418,312,43,65,341
Sangli,2020,Jat,Urban,0,0,0,0,0,0,0
Sangli,2020,Kadegaon,Total,223,223,208,163,29,26,156
Sangli,2020,Kadegaon,Rural,223,223,208,163,29,26,156
Sangli,2020,Kadegaon,Urban,0,0,0,0,0,0,0
Sangli,2020,Khanapur,Total,205,205,177,178,11,16,178
Sangli,2020,Khanapur,Rural,201,201,173,174,11,16,174
Sangli,2020,Khanapur,Urban,4,4,4,4,0,0,4
Sangli,2020,Ku. Mahakal,Total,291,291,278,200,62,24,278
Sangli,2020,Ku. Mahakal,Rural,291,291,278,200,62,24,278
Sangli,2020,Ku. Mahakal,Urban,0,0,0,0,0,0,0
Sangli,2020,Miraj,Total,588,588,562,350,180,55,391
Sangli,2020,Miraj,Rural,430,430,407,349,27,51,390
Sangli,2020,Miraj,Urban,158,158,155,1,153,4,1
Sangli,2020,Palus,Total,168,168,161,120,65,17,120
Sangli,2020,Palus,Rural,168,168,161,120,65,17,120
Sangli,2020,Palus,Urban,0,0,0,0,0,0,0
Sangli,2020,Shirala,Total,262,262,257,171,40,51,251
Sangli,2020,Shirala,Rural,262,262,257,171,40,51,251
Sangli,2020,Shirala,Urban,0,0,0,0,0,0,0
Sangli,2020,Tasgaon,Total,302,302,297,196,17,85,301
Sangli,2020,Tasgaon,Rural,296,296,291,191,16,85,296
Sangli,2020,Tasgaon,Urban,6,6,6,5,1,0,5
Sangli,2020,Valava,Total,400,400,388,314,28,51,368
Sangli,2020,Valava,Rural,391,391,379,305,28,51,359
Sangli,2020,Valava,Urban,9,9,9,9,0,0,9
Sangli,2021,Aatpadi,Total,243,243,229,197,25,21,237
Sangli,2021,Aatpadi,Rural,243,243,229,197,25,21,237
Sangli,2021,Aatpadi,Urban,0,0,0,0,0,0,0
Sangli,2021,Jat,Total,425,425,414,313,44,68,341
Sangli,2021,Jat,Rural,425,425,414,313,44,68,341
Sangli,2021,Jat,Urban,0,0,0,0,0,0,0
Sangli,2021,Kadegaon,Total,223,223,207,166,26,31,156
Sangli,2021,Kadegaon,Rural,223,223,207,166,26,31,156
Sangli,2021,Kadegaon,Urban,0,0,0,0,0,0,0
Sangli,2021,Khanapur,Total,205,205,171,178,11,16,187
Sangli,2021,Khanapur,Rural,201,201,167,174,11,16,183
Sangli,2021,Khanapur,Urban,4,4,4,4,0,0,4
Sangli,2021,Ku. Mahakal,Total,291,291,273,200,67,24,278
Sangli,2021,Ku. Mahakal,Rural,291,291,273,200,67,24,278
Sangli,2021,Ku. Mahakal,Urban,0,0,0,0,0,0,0
Sangli,2021,Miraj,Total,588,588,565,352,179,57,407
Sangli,2021,Miraj,Rural,430,430,407,351,28,51,390
Sangli,2021,Miraj,Urban,158,158,158,1,151,6,17
Sangli,2021,Palus,Total,168,168,157,121,15,32,120
Sangli,2021,Palus,Rural,168,168,157,121,15,32,120
Sangli,2021,Palus,Urban,0,0,0,0,0,0,0
Sangli,2021,Shirala,Total,262,262,258,171,37,54,251
Sangli,2021,Shirala,Rural,262,262,258,171,37,54,251
Sangli,2021,Shirala,Urban,0,0,0,0,0,0,0
Sangli,2021,Tasgaon,Total,302,302,294,202,58,42,296
Sangli,2021,Tasgaon,Rural,296,296,288,199,57,40,296
Sangli,2021,Tasgaon,Urban,6,6,6,3,1,2,0
Sangli,2021,Valava,Total,400,400,386,316,25,59,369
Sangli,2021,Valava,Rural,391,391,377,307,25,59,360
Sangli,2021,Valava,Urban,9,9,9,9,0,0,9
Satara,2012,Faltan,Total,481,481,442,154,89,238,458
Satara,2012,Faltan,Rural,469,469,430,154,77,238,456
Satara,2012,Faltan,Urban,12,12,12,0,12,0,2
Satara,2012,Javali,Total,282,282,259,127,49,106,281
Satara,2012,Javali,Rural,282,282,259,127,49,106,281
Satara,2012,Javali,Urban,0,0,0,0,0,0,0
Satara,2012,Karad,Total,739,739,728,280,192,267,723
Satara,2012,Karad,Rural,714,714,703,280,167,267,713
Satara,2012,Karad,Urban,25,25,25,0,25,0,10
Satara,2012,Khandala,Total,225,225,201,113,30,82,216
Satara,2012,Khandala,Rural,225,225,201,113,30,82,216
Satara,2012,Khandala,Urban,0,0,0,0,0,0,0
Satara,2012,Khatav,Total,483,483,421,216,99,168,442
Satara,2012,Khatav,Rural,483,483,421,216,99,168,442
Satara,2012,Khatav,Urban,0,0,0,0,0,0,0
Satara,2012,Koregaon,Total,424,424,419,176,53,195,382
Satara,2012,Koregaon,Rural,418,418,413,176,47,195,380
Satara,2012,Koregaon,Urban,6,6,6,0,6,0,2
Satara,2012,Mahableshwar,Total,147,145,120,67,8,70,144
Satara,2012,Mahableshwar,Rural,143,143,118,67,6,70,143
Satara,2012,Mahableshwar,Urban,4,2,2,0,2,0,1
Satara,2012,Man,Total,456,456,386,152,141,163,310
Satara,2012,Man,Rural,443,443,373,152,128,163,303
Satara,2012,Man,Urban,13,13,13,0,13,0,7
Satara,2012,Patan,Total,756,756,652,160,119,477,591
Satara,2012,Patan,Rural,756,756,652,160,119,477,591
Satara,2012,Patan,Urban,0,0,0,0,0,0,0
Satara,2012,Satara,Total,657,657,605,148,217,292,586
Satara,2012,Satara,Rural,597,597,573,148,157,292,571
Satara,2012,Satara,Urban,60,60,32,0,60,0,15
Satara,2012,Vai,Total,274,274,240,92,37,145,255
Satara,2012,Vai,Rural,269,269,237,92,32,145,250
Satara,2012,Vai,Urban,5,5,3,0,5,0,5
Satara,2013,Faltan,Total,481,481,472,170,70,241,474
Satara,2013,Faltan,Rural,469,469,460,170,67,232,469
Satara,2013,Faltan,Urban,12,12,12,0,3,9,5
Satara,2013,Javali,Total,282,282,273,131,56,95,282
Satara,2013,Javali,Rural,282,282,273,131,56,95,282
Satara,2013,Javali,Urban,0,0,0,0,0,0,0
Satara,2013,Karad,Total,739,739,727,285,177,277,728
Satara,2013,Karad,Rural,714,714,702,285,152,277,713
Satara,2013,Karad,Urban,25,25,25,0,25,0,15
Satara,2013,Khandala,Total,225,225,225,129,28,68,225
Satara,2013,Khandala,Rural,225,225,225,129,28,68,225
Satara,2013,Khandala,Urban,0,0,0,0,0,0,0
Satara,2013,Khatav,Total,483,483,416,251,94,138,445
Satara,2013,Khatav,Rural,483,483,416,251,94,138,445
Satara,2013,Khatav,Urban,0,0,0,0,0,0,0
Satara,2013,Koregaon,Total,424,424,417,188,51,185,383
Satara,2013,Koregaon,Rural,418,418,411,188,48,182,380
Satara,2013,Koregaon,Urban,6,6,6,0,3,3,3
Satara,2013,Mahableshwar,Total,147,147,133,71,9,67,147
Satara,2013,Mahableshwar,Rural,143,143,129,71,7,65,143
Satara,2013,Mahableshwar,Urban,4,4,4,0,2,2,4
Satara,2013,Man,Total,456,456,384,165,122,169,410
Satara,2013,Man,Rural,443,443,371,165,114,164,406
Satara,2013,Man,Urban,13,13,13,0,8,5,4
Satara,2013,Patan,Total,756,756,676,181,118,457,591
Satara,2013,Patan,Rural,756,756,676,181,118,457,591
Satara,2013,Patan,Urban,0,0,0,0,0,0,0
Satara,2013,Satara,Total,657,657,621,170,192,295,573
Satara,2013,Satara,Rural,597,597,579,170,148,279,571
Satara,2013,Satara,Urban,60,60,42,0,44,16,2
Satara,2013,Vai,Total,274,274,270,94,44,136,255
Satara,2013,Vai,Rural,269,269,265,94,39,136,250
Satara,2013,Vai,Urban,5,5,5,0,5,0,5
Satara,2014,Faltan,Total,481,481,474,210,71,200,471
Satara,2014,Faltan,Rural,469,469,462,210,68,191,466
Satara,2014,Faltan,Urban,12,12,12,0,3,9,5
Satara,2014,Javali,Total,282,282,277,151,52,79,259
Satara,2014,Javali,Rural,282,282,277,151,52,79,259
Satara,2014,Javali,Urban,0,0,0,0,0,0,0
Satara,2014,Karad,Total,741,741,739,307,162,272,741
Satara,2014,Karad,Rural,716,716,714,307,137,272,716
Satara,2014,Karad,Urban,25,25,25,0,25,0,25
Satara,2014,Khandala,Total,225,225,225,132,26,67,183
Satara,2014,Khandala,Rural,225,225,225,132,26,67,183
Satara,2014,Khandala,Urban,0,0,0,0,0,0,0
Satara,2014,Khatav,Total,485,485,467,283,85,117,466
Satara,2014,Khatav,Rural,485,485,467,283,85,117,466
Satara,2014,Khatav,Urban,0,0,0,0,0,0,0
Satara,2014,Koregaon,Total,424,424,424,215,45,164,412
Satara,2014,Koregaon,Rural,418,418,418,215,41,162,408
Satara,2014,Koregaon,Urban,6,6,6,0,4,2,4
Satara,2014,Mahableshwar,Total,147,147,133,84,14,49,146
Satara,2014,Mahableshwar,Rural,143,143,129,84,12,47,143
Satara,2014,Mahableshwar,Urban,4,4,4,0,2,2,3
Satara,2014,Man,Total,456,456,436,173,114,169,416
Satara,2014,Man,Rural,443,443,423,173,106,164,412
Satara,2014,Man,Urban,13,13,13,0,8,5,4
Satara,2014,Patan,Total,755,755,704,220,127,408,738
Satara,2014,Patan,Rural,755,755,704,220,127,408,738
Satara,2014,Patan,Urban,0,0,0,0,0,0,0
Satara,2014,Satara,Total,654,654,626,196,185,273,547
Satara,2014,Satara,Rural,594,594,584,196,141,257,535
Satara,2014,Satara,Urban,60,60,42,0,44,16,12
Satara,2014,Vai,Total,274,274,271,114,38,122,242
Satara,2014,Vai,Rural,269,269,266,113,34,122,237
Satara,2014,Vai,Urban,5,5,5,1,4,0,5
Satara,2015,Faltan,Total,485,481,469,229,73,179,474
Satara,2015,Faltan,Rural,473,469,457,229,61,179,469
Satara,2015,Faltan,Urban,12,12,12,0,12,0,5
Satara,2015,Javali,Total,285,282,279,157,55,70,270
Satara,2015,Javali,Rural,285,282,279,157,55,70,270
Satara,2015,Javali,Urban,0,0,0,0,0,0,0
Satara,2015,Karad,Total,741,741,737,453,133,155,719
Satara,2015,Karad,Rural,716,716,713,453,108,155,704
Satara,2015,Karad,Urban,25,25,24,0,25,0,15
Satara,2015,Khandala,Total,225,225,224,136,24,65,213
Satara,2015,Khandala,Rural,225,225,224,136,24,65,213
Satara,2015,Khandala,Urban,0,0,0,0,0,0,0
Satara,2015,Khatav,Total,486,485,470,305,71,109,456
Satara,2015,Khatav,Rural,486,485,470,305,71,109,456
Satara,2015,Khatav,Urban,0,0,0,0,0,0,0
Satara,2015,Koregaon,Total,424,424,424,229,50,143,389
Satara,2015,Koregaon,Rural,418,418,418,229,46,143,386
Satara,2015,Koregaon,Urban,6,6,6,0,4,0,3
Satara,2015,Mahableshwar,Total,147,147,134,84,16,45,145
Satara,2015,Mahableshwar,Rural,143,143,130,84,14,45,143
Satara,2015,Mahableshwar,Urban,4,4,4,0,2,0,2
Satara,2015,Man,Total,456,456,436,205,143,108,429
Satara,2015,Man,Rural,443,443,423,196,139,108,420
Satara,2015,Man,Urban,13,13,13,9,4,0,9
Satara,2015,Patan,Total,755,755,707,241,139,375,755
Satara,2015,Patan,Rural,755,755,707,241,139,375,755
Satara,2015,Patan,Urban,0,0,0,0,0,0,0
Satara,2015,Satara,Total,655,654,624,230,191,217,597
Satara,2015,Satara,Rural,595,594,582,230,147,217,585
Satara,2015,Satara,Urban,60,60,42,0,44,0,12
Satara,2015,Vai,Total,274,274,270,125,34,112,256
Satara,2015,Vai,Rural,269,269,265,124,33,112,252
Satara,2015,Vai,Urban,5,5,5,1,1,0,4
Satara,2016,Faltan,Total,485,485,475,234,62,189,482
Satara,2016,Faltan,Rural,473,473,463,234,58,181,473
Satara,2016,Faltan,Urban,12,12,12,0,4,8,9
Satara,2016,Javali,Total,285,285,284,162,55,68,278
Satara,2016,Javali,Rural,285,285,284,162,55,68,278
Satara,2016,Javali,Urban,0,0,0,0,0,0,0
Satara,2016,Karad,Total,741,741,738,513,117,111,726
Satara,2016,Karad,Rural,716,716,713,513,97,106,716
Satara,2016,Karad,Urban,25,25,25,0,20,5,10
Satara,2016,Khandala,Total,225,225,225,153,21,51,215
Satara,2016,Khandala,Rural,225,225,225,153,21,51,215
Satara,2016,Khandala,Urban,0,0,0,0,0,0,0
Satara,2016,Khatav,Total,488,488,473,337,67,84,455
Satara,2016,Khatav,Rural,488,488,473,337,67,84,455
Satara,2016,Khatav,Urban,0,0,0,0,0,0,0
Satara,2016,Koregaon,Total,424,424,420,258,42,124,397
Satara,2016,Koregaon,Rural,418,418,414,258,38,122,394
Satara,2016,Koregaon,Urban,6,6,6,0,4,2,3
Satara,2016,Mahableshwar,Total,147,147,134,85,16,46,146
Satara,2016,Mahableshwar,Rural,143,143,130,85,14,44,143
Satara,2016,Mahableshwar,Urban,4,4,4,0,2,2,3
Satara,2016,Man,Total,456,456,426,213,145,98,404
Satara,2016,Man,Rural,443,443,413,204,141,98,400
Satara,2016,Man,Urban,13,13,13,9,4,0,4
Satara,2016,Patan,Total,755,755,710,279,130,346,755
Satara,2016,Patan,Rural,755,755,710,279,130,346,755
Satara,2016,Patan,Urban,0,0,0,0,0,0,0
Satara,2016,Satara,Total,655,655,630,262,172,221,610
Satara,2016,Satara,Rural,595,595,588,262,134,199,594
Satara,2016,Satara,Urban,60,60,42,0,38,22,16
Satara,2016,Vai,Total,274,274,272,134,31,109,257
Satara,2016,Vai,Rural,269,269,267,133,30,106,254
Satara,2016,Vai,Urban,5,5,5,1,1,3,3
Satara,2017,Faltan,Total,485,485,474,249,57,179,482
Satara,2017,Faltan,Rural,473,473,462,249,54,170,473
Satara,2017,Faltan,Urban,12,12,12,0,3,9,9
Satara,2017,Javali,Total,285,285,279,170,49,66,285
Satara,2017,Javali,Rural,285,285,279,170,49,66,285
Satara,2017,Javali,Urban,0,0,0,0,0,0,0
Satara,2017,Karad,Total,741,741,736,528,103,110,726
Satara,2017,Karad,Rural,716,716,711,528,89,99,716
Satara,2017,Karad,Urban,25,25,25,0,14,11,10
Satara,2017,Khandala,Total,225,225,224,166,19,40,215
Satara,2017,Khandala,Rural,225,225,224,166,19,40,215
Satara,2017,Khandala,Urban,0,0,0,0,0,0,0
Satara,2017,Khatav,Total,488,488,474,352,63,73,459
Satara,2017,Khatav,Rural,488,488,474,352,63,73,459
Satara,2017,Khatav,Urban,0,0,0,0,0,0,0
Satara,2017,Koregaon,Total,424,424,418,286,42,96,400
Satara,2017,Koregaon,Rural,418,418,412,286,38,94,397
Satara,2017,Koregaon,Urban,6,6,6,0,4,2,3
Satara,2017,Mahableshwar,Total,147,147,133,89,18,40,146
Satara,2017,Mahableshwar,Rural,143,143,129,89,14,40,143
Satara,2017,Mahableshwar,Urban,4,4,4,0,4,0,3
Satara,2017,Man,Total,456,456,446,238,129,89,454
Satara,2017,Man,Rural,443,443,433,228,126,89,443
Satara,2017,Man,Urban,13,13,13,10,3,0,11
Satara,2017,Patan,Total,755,755,716,310,126,319,755
Satara,2017,Patan,Rural,755,755,716,310,126,319,755
Satara,2017,Patan,Urban,0,0,0,0,0,0,0
Satara,2017,Satara,Total,655,655,623,303,156,196,611
Satara,2017,Satara,Rural,595,595,581,303,117,175,595
Satara,2017,Satara,Urban,60,60,42,0,39,21,16
Satara,2017,Vai,Total,274,274,269,149,26,99,262
Satara,2017,Vai,Rural,269,269,264,148,22,99,259
Satara,2017,Vai,Urban,5,5,5,1,4,0,3
Satara,2018,Faltan,Total,485,485,351,269,57,161,482
Satara,2018,Faltan,Rural,473,473,339,269,54,152,473
Satara,2018,Faltan,Urban,12,12,12,0,3,9,9
Satara,2018,Javali,Total,285,285,224,173,40,72,285
Satara,2018,Javali,Rural,285,285,224,173,40,72,285
Satara,2018,Javali,Urban,0,0,0,0,0,0,0
Satara,2018,Karad,Total,741,741,731,528,100,113,727
Satara,2018,Karad,Rural,716,716,707,528,86,102,716
Satara,2018,Karad,Urban,25,25,24,0,14,11,11
Satara,2018,Khandala,Total,225,225,222,177,18,30,215
Satara,2018,Khandala,Rural,225,225,222,177,18,30,215
Satara,2018,Khandala,Urban,0,0,0,0,0,0,0
Satara,2018,Khatav,Total,488,488,471,359,56,73,459
Satara,2018,Khatav,Rural,488,488,471,359,56,73,459
Satara,2018,Khatav,Urban,0,0,0,0,0,0,0
Satara,2018,Koregaon,Total,424,424,420,296,39,89,403
Satara,2018,Koregaon,Rural,418,418,414,296,35,87,397
Satara,2018,Koregaon,Urban,6,6,6,0,4,2,6
Satara,2018,Mahableshwar,Total,147,147,110,96,14,37,147
Satara,2018,Mahableshwar,Rural,143,143,107,96,12,35,143
Satara,2018,Mahableshwar,Urban,4,4,3,0,2,2,4
Satara,2018,Man,Total,456,456,429,238,57,152,454
Satara,2018,Man,Rural,443,443,416,228,54,152,443
Satara,2018,Man,Urban,13,13,13,10,3,0,11
Satara,2018,Patan,Total,755,755,712,335,120,300,755
Satara,2018,Patan,Rural,755,755,712,335,120,300,755
Satara,2018,Patan,Urban,0,0,0,0,0,0,0
Satara,2018,Satara,Total,655,655,615,339,140,176,617
Satara,2018,Satara,Rural,595,595,576,339,105,151,595
Satara,2018,Satara,Urban,60,60,39,0,35,25,22
Satara,2018,Vai,Total,274,274,241,158,23,93,267
Satara,2018,Vai,Rural,269,269,236,157,22,90,262
Satara,2018,Vai,Urban,5,5,5,1,1,3,5
Satara,2019,Faltan,Total,485,485,468,287,56,142,482
Satara,2019,Faltan,Rural,473,473,456,287,53,133,473
Satara,2019,Faltan,Urban,12,12,12,0,3,9,9
Satara,2019,Javali,Total,285,285,273,179,41,65,285
Satara,2019,Javali,Rural,285,285,273,179,41,65,285
Satara,2019,Javali,Urban,0,0,0,0,0,0,0
Satara,2019,Karad,Total,741,741,737,527,101,113,727
Satara,2019,Karad,Rural,716,716,713,527,87,102,716
Satara,2019,Karad,Urban,25,25,24,0,14,11,11
Satara,2019,Khandala,Total,225,225,222,177,18,30,224
Satara,2019,Khandala,Rural,225,225,222,177,18,30,224
Satara,2019,Khandala,Urban,0,0,0,0,0,0,0
Satara,2019,Khatav,Total,488,488,469,360,57,71,488
Satara,2019,Khatav,Rural,488,488,469,360,57,71,488
Satara,2019,Khatav,Urban,0,0,0,0,0,0,0
Satara,2019,Koregaon,Total,424,424,412,308,39,77,424
Satara,2019,Koregaon,Rural,418,418,406,308,35,75,418
Satara,2019,Koregaon,Urban,6,6,6,0,4,2,6
Satara,2019,Mahableshwar,Total,147,147,131,96,14,37,147
Satara,2019,Mahableshwar,Rural,143,143,128,96,12,35,143
Satara,2019,Mahableshwar,Urban,4,4,3,0,2,2,4
Satara,2019,Man,Total,456,456,438,284,110,62,456
Satara,2019,Man,Rural,443,443,425,274,107,62,443
Satara,2019,Man,Urban,13,13,13,10,3,0,13
Satara,2019,Patan,Total,755,755,705,341,116,298,754
Satara,2019,Patan,Rural,755,755,705,341,116,298,754
Satara,2019,Patan,Urban,0,0,0,0,0,0,0
Satara,2019,Satara,Total,655,655,614,346,138,171,617
Satara,2019,Satara,Rural,595,595,575,346,103,146,595
Satara,2019,Satara,Urban,60,60,39,0,35,25,22
Satara,2019,Vai,Total,274,274,270,166,21,87,274
Satara,2019,Vai,Rural,269,269,265,165,20,84,269
Satara,2019,Vai,Urban,5,5,5,1,1,3,5
Satara,2020,Faltan,Total,485,485,465,289,55,141,485
Satara,2020,Faltan,Rural,473,473,453,289,52,132,473
Satara,2020,Faltan,Urban,12,12,12,0,3,9,12
Satara,2020,Javali,Total,285,285,222,181,37,67,285
Satara,2020,Javali,Rural,285,285,222,181,37,67,285
Satara,2020,Javali,Urban,0,0,0,0,0,0,0
Satara,2020,Karad,Total,741,741,727,527,103,111,727
Satara,2020,Karad,Rural,716,716,703,527,89,100,716
Satara,2020,Karad,Urban,25,25,24,0,14,11,11
Satara,2020,Khandala,Total,225,225,201,179,18,28,225
Satara,2020,Khandala,Rural,225,225,201,179,18,28,225
Satara,2020,Khandala,Urban,0,0,0,0,0,0,0
Satara,2020,Khatav,Total,488,488,461,375,53,60,488
Satara,2020,Khatav,Rural,488,488,461,375,53,60,488
Satara,2020,Khatav,Urban,0,0,0,0,0,0,0
Satara,2020,Koregaon,Total,424,424,413,312,37,75,424
Satara,2020,Koregaon,Rural,418,418,407,312,33,73,418
Satara,2020,Koregaon,Urban,6,6,6,0,4,2,6
Satara,2020,Mahableshwar,Total,147,147,109,96,11,38,147
Satara,2020,Mahableshwar,Rural,143,143,106,96,9,36,143
Satara,2020,Mahableshwar,Urban,4,4,3,0,2,2,4
Satara,2020,Man,Total,457,457,437,284,110,63,457
Satara,2020,Man,Rural,443,443,423,274,107,62,443
Satara,2020,Man,Urban,14,14,14,10,3,1,14
Satara,2020,Patan,Total,755,755,704,360,116,279,755
Satara,2020,Patan,Rural,755,755,704,360,116,279,755
Satara,2020,Patan,Urban,0,0,0,0,0,0,0
Satara,2020,Satara,Total,655,655,623,354,133,168,617
Satara,2020,Satara,Rural,595,595,569,354,99,142,595
Satara,2020,Satara,Urban,60,60,54,0,34,26,22
Satara,2020,Vai,Total,274,274,240,167,20,87,274
Satara,2020,Vai,Rural,269,269,235,166,19,84,269
Satara,2020,Vai,Urban,5,5,5,1,1,3,5
Satara,2021,Faltan,Total,485,485,478,315,48,122,485
Satara,2021,Faltan,Rural,473,473,466,315,45,113,473
Satara,2021,Faltan,Urban,12,12,12,0,3,9,12
Satara,2021,Javali,Total,285,285,284,183,34,68,285
