District,Year,Taluka,Rural/Urban,Family Welfare Centers,Fertile Couples,Male Sterilization Numbers,Female Sterilization Numbers,IUDs Inserted,Other Family Planning Methods Used
Nandurbar,2013,Akkalkuva,Total,16,36164,98,290,321,57471
Nandurbar,2013,Akrani,Rural,14,29696,427,720,186,46977
Nandurbar,2013,Akrani,Urban,,,,,,
Nandurbar,2013,Akrani,Total,14,29696,427,720,186,46977
Nandurbar,2013,Taloda,Rural,4,20990,66,984,143,39982
Nandurbar,2013,Taloda,Urban,,,,,,
Nandurbar,2013,Taloda,Total,5,25183,68,1649,186,45460
Nandurbar,2013,Shahada,Rural,12,54782,25,2257,594,106659
Nandurbar,2013,Shahada,Urban,,,,,,
Nandurbar,2013,Shahada,Total,14,66432,28,2580,697,108696
Nandurbar,2013,Nandurbar,Rural,7,43728,1,2075,425,65088
Nandurbar,2013,Nandurbar,Urban,,,,,,
Nandurbar,2013,Nandurbar,Total,11,56526,1,2884,477,71830
Nandurbar,2013,Navapur,Rural,9,41890,52,1319,308,79776
Nandurbar,2013,Navapur,Urban,,,,,,
Nandurbar,2013,Navapur,Total,11,48028,54,2312,357,81292
Nandurbar,2014,Akkalkuva,Rural,16,37303,189,318,299,56021
Nandurbar,2014,Akkalkuva,Urban,,,,,,
Nandurbar,2014,Akkalkuva,Total,16,37303,189,318,299,56021
Nandurbar,2014,Akrani,Rural,14,33573,324,512,293,52758
Nandurbar,2014,Akrani,Urban,,,,,,
Nandurbar,2014,Akrani,Total,14,33573,324,512,293,52758
Nandurbar,2014,Taloda,Rural,14,19890,58,334,137,22220
Nandurbar,2014,Taloda,Urban,,,,,,
Nandurbar,2014,Taloda,Total,15,24083,58,776,173,22428
Nandurbar,2014,Shahada,Rural,12,55802,64,1841,531,109895
Nandurbar,2014,Shahada,Urban,,,,,,
Nandurbar,2014,Shahada,Total,14,67452,64,1989,624,110312
Nandurbar,2014,Nandurbar,Rural,7,43676,6,1116,332,51129
Nandurbar,2014,Nandurbar,Urban,,,,,,
Nandurbar,2014,Nandurbar,Total,11,56474,6,1801,417,52461
Nandurbar,2014,Navapur,Rural,9,40189,39,218,295,64201
Nandurbar,2014,Navapur,Urban,,,,,,
Nandurbar,2014,Navapur,Total,12,46327,52,1048,334,64568
Nandurbar,2015,Akkalkuva,Rural,16,37565,197,426,464,56245
Nandurbar,2015,Akkalkuva,Urban,,,,,,
Nandurbar,2015,Akkalkuva,Total,16,37565,197,426,464,56245
Nandurbar,2015,Akrani,Rural,14,33819,360,653,404,52859
Nandurbar,2015,Akrani,Urban,,,,,,
Nandurbar,2015,Akrani,Total,14,33819,360,653,404,52859
Nandurbar,2015,Taloda,Rural,14,20223,73,387,158,22326
Nandurbar,2015,Taloda,Urban,,,,,,
Nandurbar,2015,Taloda,Total,15,24751,76,703,191,22735
Nandurbar,2015,Shahada,Rural,12,57725,69,2042,574,110307
Nandurbar,2015,Shahada,Urban,,,,,,
Nandurbar,2015,Shahada,Total,14,70307,77,2163,649,110696
Nandurbar,2015,Nandurbar,Rural,7,44657,15,1315,393,52128
Nandurbar,2015,Nandurbar,Urban,,,,,,
Nandurbar,2015,Nandurbar,Total,11,57455,20,2000,478,53460
Nandurbar,2015,Navapur,Rural,9,41089,41,299,334,64722
Nandurbar,2015,Navapur,Urban,,,,,,
Nandurbar,2015,Navapur,Total,12,47227,51,1129,373,65089
Nandurbar,2016,Akkalkuva,Rural,16,34637,462,589,328,3993
Nandurbar,2016,Akkalkuva,Urban,,,,,,
Nandurbar,2016,Akkalkuva,Total,16,34637,462,589,328,3993
Nandurbar,2016,Akrani,Rural,14,34213,669,993,368,2795
Nandurbar,2016,Akrani,Urban,,,,,,
Nandurbar,2016,Akrani,Total,14,34213,669,993,368,2795
Nandurbar,2016,Taloda,Rural,14,24850,80,690,209,1447
Nandurbar,2016,Taloda,Urban,,,,,,
Nandurbar,2016,Taloda,Total,15,26418,83,831,221,1540
Nandurbar,2016,Shahada,Rural,12,58946,154,3167,755,4826
Nandurbar,2016,Shahada,Urban,,,,,,
Nandurbar,2016,Shahada,Total,14,70406,162,3291,769,4955
Nandurbar,2016,Nandurbar,Rural,7,34372,287,1970,848,3396
Nandurbar,2016,Nandurbar,Urban,,,,,,
Nandurbar,2016,Nandurbar,Total,11,53795,299,2655,933,4332
Nandurbar,2016,Navapur,Rural,9,39024,322,2153,463,2059
Nandurbar,2016,Navapur,Urban,,,,,,
Nandurbar,2016,Navapur,Total,12,45524,333,2983,502,2503
Nandurbar,2017,Akkalkuva,Rural,16,32185,123,291,273,8872
Nandurbar,2017,Akkalkuva,Urban,,,,,,
Nandurbar,2017,Akkalkuva,Total,16,32185,123,291,273,8872
Nandurbar,2017,Akrani,Rural,14,31838,243,0,199,6265
Nandurbar,2017,Akrani,Urban,,,,,,
Nandurbar,2017,Akrani,Total,14,31838,243,0,199,6265
Nandurbar,2017,Taloda,Rural,14,26380,63,406,332,4096
Nandurbar,2017,Taloda,Urban,,,,,,
Nandurbar,2017,Taloda,Total,15,27948,66,547,358,4189
Nandurbar,2017,Shahada,Rural,12,55647,126,1697,497,6850
Nandurbar,2017,Shahada,Urban,,,,,,
Nandurbar,2017,Shahada,Total,14,67107,134,1697,587,9592
Nandurbar,2017,Nandurbar,Rural,7,31740,172,1088,410,4511
Nandurbar,2017,Nandurbar,Urban,,,,,,
Nandurbar,2017,Nandurbar,Total,11,51163,184,1773,2365,5447
Nandurbar,2017,Navapur,Rural,9,36494,134,948,261,3215
Nandurbar,2017,Navapur,Urban,,,,,,
Nandurbar,2017,Navapur,Total,12,42994,145,1778,300,3659
Nandurbar,2018,Akkalkuva,Rural,13,37795,90,139,200,1079
Nandurbar,2018,Akkalkuva,Urban,2,5230,9,75,100,383
Nandurbar,2018,Akkalkuva,Total,15,43025,99,214,300,1462
Nandurbar,2018,Akrani,Rural,13,33190,360,0,190,1744
Nandurbar,2018,Akrani,Urban,2,2800,140,56,29,224
Nandurbar,2018,Akrani,Total,15,35990,500,56,219,1968
Nandurbar,2018,Taloda,Rural,4,23325,62,435,100,275
Nandurbar,2018,Taloda,Urban,1,4613,18,177,24,497
Nandurbar,2018,Taloda,Total,5,27938,80,612,124,772
Nandurbar,2018,Shahada,Rural,13,60911,17,1697,441,1203
Nandurbar,2018,Shahada,Urban,2,10048,0,95,11,298
Nandurbar,2018,Shahada,Total,15,70959,17,1792,452,1501
Nandurbar,2018,Nandurbar,Rural,7,44871,6,1002,293,860
Nandurbar,2018,Nandurbar,Urban,4,19312,1,626,59,443
Nandurbar,2018,Nandurbar,Total,11,64183,7,1628,352,1303
Nandurbar,2018,Navapur,Rural,9,40448,29,331,192,1527
Nandurbar,2018,Navapur,Urban,3,7125,0,563,51,565
Nandurbar,2018,Navapur,Total,12,47573,29,894,243,2092
Nandurbar,2019,Akkalkuva,Rural,13,40975,153,63,355,1798
Nandurbar,2019,Akkalkuva,Urban,2,6320,0,66,863,166
Nandurbar,2019,Akkalkuva,Total,15,47295,153,129,1218,1964
Nandurbar,2019,Akrani,Rural,13,35290,351,3,190,851
Nandurbar,2019,Akrani,Urban,2,3325,213,0,185,90
Nandurbar,2019,Akrani,Total,15,38615,564,3,375,941
Nandurbar,2019,Taloda,Rural,4,24235,83,335,246,809
Nandurbar,2019,Taloda,Urban,1,5625,0,76,233,188
Nandurbar,2019,Taloda,Total,5,29860,83,411,479,997
Nandurbar,2019,Shahada,Rural,14,70819,17,863,428,856
Nandurbar,2019,Shahada,Urban,2,11049,0,120,229,96
Nandurbar,2019,Shahada,Total,16,81868,17,983,657,952
Nandurbar,2019,Nandurbar,Rural,7,45981,0,628,601,598
Nandurbar,2019,Nandurbar,Urban,5,22520,1,577,1122,320
Nandurbar,2019,Nandurbar,Total,12,68501,1,1205,1723,918
Nandurbar,2019,Navapur,Rural,9,45531,34,453,343,1680
Nandurbar,2019,Navapur,Urban,3,8275,0,337,543,362
Nandurbar,2019,Navapur,Total,12,53806,34,790,886,2042
Nandurbar,2020,Akkalkuva,Rural,13,45502,99,114,308,1462
Nandurbar,2020,Akkalkuva,Urban,2,6442,0,42,631,132
Nandurbar,2020,Akkalkuva,Total,15,51944,99,156,939,1594
Nandurbar,2020,Akrani,Rural,13,36073,146,56,219,1068
Nandurbar,2020,Akrani,Urban,2,3462,86,0,164,67
Nandurbar,2020,Akrani,Total,15,39535,232,56,383,1135
Nandurbar,2020,Taloda,Rural,4,25736,80,212,194,772
Nandurbar,2020,Taloda,Urban,1,5736,0,52,194,137
Nandurbar,2020,Taloda,Total,5,31472,80,264,388,909
Nandurbar,2020,Shahada,Rural,14,71501,350,1192,452,715
Nandurbar,2020,Shahada,Urban,2,12142,0,86,124,84
Nandurbar,2020,Shahada,Total,16,83643,350,1278,576,799
Nandurbar,2020,Nandurbar,Rural,7,44280,7,1028,352,303
Nandurbar,2020,Nandurbar,Urban,5,23132,0,324,685,147
Nandurbar,2020,Nandurbar,Total,12,67412,7,1352,1037,450
Nandurbar,2020,Navapur,Rural,9,46179,29,594,243,1392
Nandurbar,2020,Navapur,Urban,3,8321,0,165,387,227
Nandurbar,2020,Navapur,Total,12,54500,29,759,630,1619
Nandurbar,2021,Akkalkuva,Rural,13,40563,1,38,363,1823
Nandurbar,2021,Akkalkuva,Urban,2,6742,143,17,566,1428
Nandurbar,2021,Akkalkuva,Total,15,47305,144,55,929,3251
Nandurbar,2021,Akrani,Rural,13,34563,236,54,203,942
Nandurbar,2021,Akrani,Urban,2,3786,432,54,616,1233
Nandurbar,2021,Akrani,Total,15,38349,668,108,819,2175
Nandurbar,2021,Taloda,Rural,4,25412,101,68,239,783
Nandurbar,2021,Taloda,Urban,1,4310,59,241,129,588
Nandurbar,2021,Taloda,Total,5,29722,160,309,368,1371
Nandurbar,2021,Shahada,Rural,14,71236,0,43,523,653
Nandurbar,2021,Shahada,Urban,2,12148,0,269,828,977
Nandurbar,2021,Shahada,Total,16,83384,0,312,1351,1630
Nandurbar,2021,Nandurbar,Rural,7,46523,0,82,588,493
Nandurbar,2021,Nandurbar,Urban,5,23363,0,540,301,633
Nandurbar,2021,Nandurbar,Total,12,69886,0,622,889,1126
Nandurbar,2021,Navapur,Rural,9,46453,0,60,276,1436
Nandurbar,2021,Navapur,Urban,3,7220,0,238,590,1383
Nandurbar,2021,Navapur,Total,12,53673,0,298,866,2819
Nashik,2012,Surgana,Rural,5,31813,8101,11143,121,889
Nashik,2012,Surgana,Urban,0,0,0,0,0,0
Nashik,2012,Surgana,Total,5,31813,8101,11143,121,889
Nashik,2012,Kalwan,Rural,9,34728,346,22606,617,1843
Nashik,2012,Kalwan,Urban,0,0,0,0,0,0
Nashik,2012,Kalwan,Total,9,34728,346,22606,617,1843
Nashik,2012,Devala,Rural,6,24557,139,14891,606,1620
Nashik,2012,Devala,Urban,0,0,0,0,0,0
Nashik,2012,Devala,Total,6,24557,139,14891,606,1620
Nashik,2012,Baglan,Rural,12,56223,579,33509,1802,3732
Nashik,2012,Baglan,Urban,1,15717,44,2200,277,308
Nashik,2012,Baglan,Total,13,71940,623,35709,2079,4040
Nashik,2012,Malegaon,Rural,11,63582,801,35424,1491,4300
Nashik,2012,Malegaon,Urban,4,71345,0,989,868,28333
Nashik,2012,Malegaon,Total,15,134927,801,36413,2359,32633
Nashik,2012,Nandgaon,Rural,5,31625,21,17477,416,1505
Nashik,2012,Nandgaon,Urban,2,20235,73,573,320,547
Nashik,2012,Nandgaon,Total,7,51860,94,18050,736,2052
Nashik,2012,Chandwad,Rural,6,37035,222,23228,763,2456
Nashik,2012,Chandwad,Urban,0,0,0,0,0,0
Nashik,2012,Chandwad,Total,6,37035,222,23228,763,2456
Nashik,2012,Dindori,Rural,12,56511,405,32472,1413,6613
Nashik,2012,Dindori,Urban,0,0,0,0,0,0
Nashik,2012,Dindori,Total,12,56511,405,32472,1413,6613
Nashik,2012,Peth,Rural,6,31314,5082,7202,79,1051
Nashik,2012,Peth,Urban,0,0,0,0,0,0
Nashik,2012,Peth,Total,6,13314,5082,7202,79,1051
Nashik,2012,Trimbak,Rural,7,27412,4098,12174,268,1187
Nashik,2012,Trimbak,Urban,1,2135,1,99,32,20
Nashik,2012,Trimbak,Total,8,29547,4099,12273,300,1207
Nashik,2012,Nashik,Rural,3,35999,199,22828,358,1121
Nashik,2012,Nashik,Urban,21,80770,17,3963,4127,216572
Nashik,2012,Nashik,Total,24,116769,216,26791,4485,217693
Nashik,2012,Igatpuri,Rural,6,40190,36,24397,614,2675
Nashik,2012,Igatpuri,Urban,1,0,0,0,0,0
Nashik,2012,Igatpuri,Total,7,40190,36,24397,614,2675
Nashik,2012,Sinner,Rural,7,47661,77,28413,1038,2567
Nashik,2012,Sinner,Urban,1,0,0,0,0,0
Nashik,2012,Sinner,Total,8,47661,77,28413,1038,2567
Nashik,2012,Nifad,Rural,11,79666,216,47602,2553,5838
Nashik,2012,Nifad,Urban,0,0,0,0,0,0
Nashik,2012,Nifad,Total,11,79666,216,47602,2553,5838
Nashik,2012,Yewala,Rural,5,37230,103,22967,594,1566
Nashik,2012,Yewala,Urban,1,7088,0,1013,108,40
Nashik,2012,Yewala,Total,6,44318,103,23980,702,1606
Nashik,2013,Surgana,Rural,5,31813,8101,11143,121,889
Nashik,2013,Surgana,Urban,0,0,0,0,0,0
Nashik,2013,Surgana,Total,5,31813,8101,11143,121,889
Nashik,2013,Kalwan,Rural,9,34978,353,22845,706,1921
Nashik,2013,Kalwan,Urban,0,0,0,0,0,0
Nashik,2013,Kalwan,Total,9,34978,353,22845,706,1921
Nashik,2013,Devala,Rural,6,24331,107,14877,554,1269
Nashik,2013,Devala,Urban,0,0,0,0,0,0
Nashik,2013,Devala,Total,6,24331,107,14877,554,1269
Nashik,2013,Baglan,Rural,12,58553,475,36637,1564,3788
Nashik,2013,Baglan,Urban,1,6000,0,70,22,5676
Nashik,2013,Baglan,Total,13,64553,475,36707,1586,9464
Nashik,2013,Malegaon,Rural,11,63082,667,35336,1592,4611
Nashik,2013,Malegaon,Urban,4,91451,0,1100,1544,7499
Nashik,2013,Malegaon,Total,15,154533,667,36436,3136,12110
Nashik,2013,Nandgaon,Rural,5,31625,21,17477,416,1505
Nashik,2013,Nandgaon,Urban,2,13500,0,7579,935,4623
Nashik,2013,Nandgaon,Total,7,45125,21,25056,1351,6128
Nashik,2013,Chandwad,Rural,6,37767,236,24066,713,2106
Nashik,2013,Chandwad,Urban,0,0,0,0,0,0
Nashik,2013,Chandwad,Total,6,37767,236,24066,713,2106
Nashik,2013,Dindori,Rural,12,54211,405,32172,413,5613
Nashik,2013,Dindori,Urban,0,0,0,0,0,0
Nashik,2013,Dindori,Total,12,54211,405,32172,413,5613
Nashik,2013,Peth,Rural,6,21314,5082,7202,79,1051
Nashik,2013,Peth,Urban,0,0,0,0,0,0
Nashik,2013,Peth,Total,6,21314,5082,7202,79,1051
Nashik,2013,Trimbak,Rural,7,25982,3709,12252,279,1124
Nashik,2013,Trimbak,Urban,1,300,0,22,18,249
Nashik,2013,Trimbak,Total,8,26282,3709,12274,297,1373
Nashik,2013,Nashik,Rural,3,41000,17,3963,4127,16572
Nashik,2013,Nashik,Urban,21,98981,13,4052,3810,12110
Nashik,2013,Nashik,Total,24,139981,30,8015,7937,28682
Nashik,2013,Igatpuri,Rural,7,40190,36,24397,614,2675
Nashik,2013,Igatpuri,Urban,1,5500,1,135,33,5369
Nashik,2013,Igatpuri,Total,8,45690,37,24532,647,8044
Nashik,2013,Sinner,Rural,7,47661,77,28413,1038,2567
Nashik,2013,Sinner,Urban,1,70,0,15,49,3
Nashik,2013,Sinner,Total,8,47731,77,28428,1087,2570
Nashik,2013,Nifad,Rural,11,83669,1216,50605,2553,5838
Nashik,2013,Nifad,Urban,0,0,0,0,0,0
Nashik,2013,Nifad,Total,11,83669,1216,50605,2553,5838
Nashik,2013,Yewala,Rural,5,36814,76,22906,669,1622
