District,Year,Taluka,Length of Rivers,"Number of Lakes, Ponds or Reservoirs Suitable for Fishing",Area Suitable for Fishing,Area Used for Commercial Fisheries,Groundwater Fish Production,Price Received by Producers for Fish Caught,Fish Seeds Used,Fish Business Cooperatives,Members in Fish Business Cooperatives
Dharashiv,2020,Tuljapur,81.0,80.0,3369.0,3369.0,520.0,20800000.0,8500000.0,46.0,1070.0
Dharashiv,2020,Lohara,33.0,10.0,277.0,277.0,80.0,3200000.0,2000000.0,11.0,310.0
Dharashiv,2020,Umaraga,33.0,38.0,2499.0,2499.0,340.0,13600000.0,5000000.0,22.0,688.0
Dharashiv,2021,Paranda,111.0,15.0,3886.0,3886.0,405.0,16200000.0,4700000.0,15.0,666.0
Dharashiv,2021,Bhum,91.0,16.0,1322.0,1322.0,145.0,5800000.0,2700000.0,16.0,498.0
Dharashiv,2021,Washi,36.0,10.0,548.0,548.0,55.0,2200000.0,1410000.0,10.0,227.0
Dharashiv,2021,Kalamb,87.0,17.0,536.0,536.0,55.0,2200000.0,2100000.0,15.0,451.0
Dharashiv,2021,Dharashiv,87.0,45.0,2604.0,2604.0,425.0,17000000.0,6500000.0,43.0,1098.0
Dharashiv,2021,Tuljapur,81.0,80.0,3369.0,3369.0,515.0,20600000.0,8100000.0,48.0,1070.0
Dharashiv,2021,Lohara,33.0,10.0,277.0,277.0,75.0,3000000.0,1000000.0,10.0,310.0
Dharashiv,2021,Umaraga,33.0,38.0,2499.0,2499.0,335.0,13400000.0,6000000.0,22.0,688.0
Palghar,2014,Palghar,,61.0,949.0,714.0,564.0,19550000.0,3622000.0,27.0,91.0
Palghar,2014,Vasai,,42.0,225.0,182.0,179.0,6355000.0,905000.0000000001,16.0,26.0
Palghar,2014,Dahanu,,12.0,363.0,310.0,154.0,5405000.0,1622000.0,14.0,110.0
Palghar,2014,Javhar,,14.0,1752.0,1122.0,871.0,30512000.0,8802000.0,2.0,48.0
Palghar,2014,Talasari,,5.0,21.0,20.0,9.0,310000.0,92000.0,1.0,0.0
Palghar,2014,Mokhada,,3.0,69.0,42.0,16.0,573000.0,200000.0,1.0,25.0
Palghar,2014,Vikramgad,,10.0,236.0,152.0,74.0,2525000.0,703000.0,0.0,0.0
Palghar,2014,Wada,,14.0,146.0,88.0,43.0,1604000.0,434999.99999999994,6.0,70.0
Palghar,2015,Palghar,614.0,15.0,696.0,675.0,340.0,15300000.0,3375000.0,7.0,105.0
Palghar,2015,Vasai,,16.0,414.0,360.0,180.0,8100000.0,1800000.0,1.0,100.0
Palghar,2015,Dahanu,,14.0,313.0,300.0,150.0,6750000.0,1500000.0,5.0,160.0
Palghar,2015,Javhar,,14.0,1752.0,1752.0,850.0,38300000.0,8560000.0,3.0,48.0
Palghar,2015,Talasari,,3.0,69.0,50.0,25.0,1125000.0,250000.0,1.0,25.0
Palghar,2015,Mokhada,,14.0,146.0,62.0,31.0,1400000.0,310000.0,1.0,25.0
Palghar,2015,Vikramgad,,5.0,200.0,190.0,95.0,4300000.0,950000.0,5.0,125.0
Palghar,2015,Wada,,10.0,190.0,140.0,70.0,3150000.0,700000.0,5.0,260.0
Palghar,2016,Talasari,614.0,3.0,69.0,50.0,18.0,1566000.0,250000.0,1.0,25.0
Palghar,2016,Dahanu,,14.0,313.0,300.0,98.0,8526000.0,1500000.0,5.0,160.0
Palghar,2016,Vikramgad,,5.0,200.0,190.0,55.0,4785000.0,950000.0,5.0,125.0
Palghar,2016,Javhar,,14.0,1752.0,1712.0,510.0,43860000.0,8560000.0,3.0,48.0
Palghar,2016,Mokhada,,14.0,146.0,62.0,22.0,1914000.0,310000.0,1.0,25.0
Palghar,2016,Wada,,10.0,190.0,140.0,40.0,3479999.9999999995,700000.0,5.0,260.0
Palghar,2016,Palghar,,15.0,696.0,675.0,205.0,17835000.0,3375000.0,7.0,105.0
Palghar,2016,Vasai,,16.0,414.0,360.0,105.0,9135000.0,1800000.0,1.0,100.0
Palghar,2017,Talasari,617.0,3.0,69.0,50.0,46.0,4300000.0,250000.0,1.0,25.0
Palghar,2017,Dahanu,,14.0,313.0,300.0,180.0,16900000.0,1500000.0,5.0,160.0
Palghar,2017,Vikramgad,,5.0,200.0,190.0,120.0,11300000.0,950000.0,5.0,125.0
Palghar,2017,Javhar,,14.0,1752.0,1712.0,890.0,83700000.0,8560000.0,3.0,48.0
Palghar,2017,Mokhada,,14.0,146.0,62.0,45.0,4200000.0,310000.0,1.0,25.0
Palghar,2017,Wada,,10.0,190.0,140.0,95.0,8900000.0,700000.0,5.0,260.0
Palghar,2017,Palghar,,15.0,696.0,675.0,360.0,33800000.0,3375000.0,7.0,105.0
Palghar,2017,Vasai,,16.0,414.0,360.0,225.0,21200000.0,1800000.0,1.0,100.0
Palghar,2018,Talasari,614.0,3.0,69.0,50.0,38.0,3900000.0,250000.0,0.0,0.0
Palghar,2018,Dahanu,,14.0,313.0,300.0,160.0,16300000.0,1500000.0,4.0,184.0
Palghar,2018,Vikramgad,,5.0,200.0,190.0,105.0,10700000.0,950000.0,0.0,0.0
Palghar,2018,Javhar,,14.0,1752.0,1712.0,870.0,88700000.0,8560000.0,1.0,40.0
Palghar,2018,Mokhada,,14.0,146.0,62.0,37.0,3800000.0,310000.0,0.0,0.0
Palghar,2018,Wada,,10.0,190.0,140.0,80.0,8200000.0,700000.0,4.0,126.0
Palghar,2018,Palghar,,15.0,696.0,675.0,333.0,34000000.0,3375000.0,5.0,134.0
Palghar,2018,Vasai,,16.0,414.0,360.0,205.0,20900000.0,1800000.0,5.0,300.0
Palghar,2019,Talasari,614.0,3.0,69.0,50.0,25.0,2800000.0,250000.0,0.0,0.0
Palghar,2019,Dahanu,,14.0,313.0,300.0,125.0,13800000.0,1500000.0,4.0,184.0
Palghar,2019,Vikramgad,,5.0,200.0,190.0,64.0,7000000.0,950000.0,0.0,0.0
Palghar,2019,Javhar,,14.0,1752.0,1712.0,766.0,84300000.0,8560000.0,1.0,40.0
Palghar,2019,Mokhada,,14.0,146.0,62.0,30.0,3300000.0,310000.0,0.0,0.0
Palghar,2019,Wada,,10.0,190.0,140.0,45.0,5000000.0,700000.0,4.0,126.0
Palghar,2019,Palghar,,15.0,696.0,675.0,270.0,29700000.0,3375000.0,5.0,134.0
Palghar,2019,Vasai,,16.0,414.0,360.0,160.0,17600000.0,1800000.0,5.0,300.0
Palghar,2020,Talasari,,3.0,69.0,50.0,27.0,3000000.0,250000.0,0.0,0.0
Palghar,2020,Dahanu,,14.0,313.0,300.0,135.0,14900000.0,1500000.0,4.0,184.0
Palghar,2020,Vikramgad,,5.0,200.0,190.0,67.0,7400000.0,950000.0,0.0,0.0
Palghar,2020,Javhar,,14.0,1752.0,1712.0,801.0,88100000.0,8560000.0,1.0,40.0
Palghar,2020,Mokhada,,14.0,146.0,62.0,33.0,3600000.0,310000.0,0.0,0.0
Palghar,2020,Wada,,10.0,190.0,140.0,47.0,5200000.0,700000.0,3.0,101.0
Palghar,2020,Palghar,,15.0,696.0,675.0,285.0,31400000.0,3375000.0,5.0,134.0
Palghar,2020,Vasai,,16.0,414.0,360.0,165.0,18200000.0,1800000.0,5.0,300.0
Palghar,2021,Talasari,614.0,3.0,69.0,65.0,18.0,1600000.0,250000.0,0.0,0.0
Palghar,2021,Dahanu,,14.0,313.0,300.0,80.0,7200000.0,1500000.0,4.0,184.0
Palghar,2021,Vikramgad,,5.0,200.0,190.0,52.0,4700000.0,950000.0,0.0,0.0
Palghar,2021,Javhar,,14.0,1752.0,1712.0,640.0,57600000.0,8560000.0,1.0,40.0
Palghar,2021,Mokhada,,14.0,146.0,62.0,30.0,2700000.0,310000.0,0.0,0.0
Palghar,2021,Wada,,10.0,190.0,140.0,45.0,4100000.0,700000.0,3.0,101.0
Palghar,2021,Palghar,,15.0,696.0,678.0,108.0,9700000.0,3375000.0,5.0,134.0
Palghar,2021,Vasai,,16.0,414.0,360.0,97.0,8700000.0,1800000.0,5.0,300.0
Parbhani,2013,Selu,32.45,5.0,34.0,30.0,10.0,700000.0,900000.0,1.0,91.0
Parbhani,2013,Jintur,78.63,51.0,7446.0,7400.0,300.0,21000000.0,3000000.0,11.0,478.0
Parbhani,2013,Parbhani,39.88,3.0,73.0,73.0,5.0,350000.0,500000.0,2.0,92.0
Parbhani,2013,Manvat,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parbhani,2013,Pathari,26.5,2.0,150.0,150.0,75.0,5250000.0,1900000.0,2.0,80.0
Parbhani,2013,Sonpeth,12.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parbhani,2013,Gangakhed,34.31,25.0,676.0,621.0,105.0,7350000.0,1700000.0,9.0,435.0
Parbhani,2013,Palam,16.86,3.0,38.0,38.0,10.0,700000.0,500000.0,0.0,0.0
Parbhani,2013,Purna,15.9,3.0,81.0,81.0,5.0,350000.0,1500000.0,3.0,251.0
Parbhani,2014,Selu,32.45,5.0,34.0,30.0,15.0,300000.0,900000.0,1.0,91.0
Parbhani,2014,Jintur,78.63,51.0,7446.0,7400.0,500.0,10000000.0,3000000.0,11.0,478.0
Parbhani,2014,Parbhani,39.88,3.0,73.0,73.0,10.0,200000.0,500000.0,2.0,92.0
Parbhani,2014,Manvat,5.42,1.0,90.0,90.0,100.0,2000000.0,1000000.0,1.0,50.0
Parbhani,2014,Pathari,26.5,1.0,60.0,60.0,75.0,1500000.0,900000.0,1.0,30.0
Parbhani,2014,Sonpeth,12.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parbhani,2014,Gangakhed,34.31,25.0,676.0,621.0,300.0,6000000.0,1700000.0,9.0,405.0
Parbhani,2014,Palam,16.86,3.0,38.0,38.0,30.0,600000.0,500000.0,0.0,30.0
Parbhani,2014,Purna,15.9,3.0,81.0,81.0,70.0,1400000.0,1500000.0,3.0,251.0
Parbhani,2015,Selu,32.45,5.0,34.0,30.0,15.0,300000.0,900000.0,1.0,91.0
Parbhani,2015,Jintur,78.63,51.0,7446.0,7400.0,600.0,11000000.0,2600000.0,16.0,478.0
Parbhani,2015,Parbhani,39.88,3.0,73.0,73.0,10.0,200000.0,500000.0,3.0,92.0
Parbhani,2015,Manvat,5.42,1.0,90.0,90.0,100.0,2000000.0,1000000.0,1.0,50.0
Parbhani,2015,Pathari,26.5,1.0,60.0,60.0,75.0,1500000.0,900000.0,1.0,30.0
Parbhani,2015,Sonpeth,12.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parbhani,2015,Gangakhed,34.31,25.0,676.0,621.0,300.0,6000000.0,1700000.0,12.0,405.0
Parbhani,2015,Palam,16.86,3.0,38.0,38.0,30.0,600000.0,500000.0,0.0,30.0
Parbhani,2015,Purna,15.9,3.0,81.0,81.0,70.0,1400000.0,1500000.0,5.0,251.0
Parbhani,2016,Selu,32.45,5.0,34.0,30.0,25.0,400000.0,900000.0,1.0,91.0
Parbhani,2016,Jintur,78.63,51.0,7446.0,7400.0,1050.0,16500000.0,2600000.0,11.0,478.0
Parbhani,2016,Parbhani,39.88,3.0,73.0,73.0,15.0,250000.0,500000.0,2.0,92.0
Parbhani,2016,Manvat,5.42,1.0,90.0,90.0,115.0,2200000.0,1000000.0,1.0,40.0
Parbhani,2016,Pathari,26.5,1.0,60.0,60.0,100.0,2000000.0,900000.0,1.0,40.0
Parbhani,2016,Sonpeth,12.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parbhani,2016,Gangakhed,34.31,25.0,676.0,621.0,400.0,7500000.0,1700000.0,9.0,435.0
Parbhani,2016,Palam,16.86,3.0,38.0,38.0,50.0,700000.0,500000.0,0.0,0.0
Parbhani,2016,Purna,15.9,3.0,81.0,81.0,95.0,1600000.0,900000.0,3.0,251.0
Parbhani,2017,Selu,32.45,5.0,34.0,30.0,20.0,1200000.0,900000.0,1.0,91.0
Parbhani,2017,Jintur,78.63,51.0,7446.0,7400.0,850.0,51000000.0,2600000.0,11.0,478.0
Parbhani,2017,Parbhani,39.88,3.0,73.0,73.0,10.0,600000.0,500000.0,2.0,92.0
Parbhani,2017,Manvat,5.42,1.0,90.0,90.0,90.0,5400000.0,1000000.0,1.0,40.0
Parbhani,2017,Pathari,26.5,1.0,60.0,60.0,80.0,4800000.0,900000.0,1.0,40.0
Parbhani,2017,Sonpeth,12.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parbhani,2017,Gangakhed,34.31,25.0,676.0,621.0,272.0,16319999.999999998,1700000.0,9.0,435.0
Parbhani,2017,Palam,16.86,3.0,38.0,38.0,40.0,2400000.0,500000.0,0.0,0.0
Parbhani,2017,Purna,15.9,3.0,81.0,81.0,60.0,3600000.0,900000.0,3.0,251.0
Parbhani,2018,Selu,32.45,5.0,34.0,30.0,20.0,1600000.0,600000.0,1.0,91.0
Parbhani,2018,Jintur,78.63,51.0,7446.0,7400.0,675.0,54000000.0,1600000.0,11.0,478.0
Parbhani,2018,Parbhani,39.88,3.0,73.0,73.0,10.0,800000.0,500000.0,2.0,92.0
Parbhani,2018,Manvat,5.42,1.0,90.0,90.0,70.0,5600000.0,700000.0,1.0,40.0
Parbhani,2018,Pathari,26.5,1.0,60.0,60.0,55.0,4400000.0,600000.0,1.0,40.0
Parbhani,2018,Sonpeth,12.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parbhani,2018,Gangakhed,34.31,25.0,676.0,621.0,260.0,20800000.0,1300000.0,9.0,435.0
Parbhani,2018,Palam,16.86,3.0,38.0,38.0,35.0,2800000.0,300000.0,0.0,0.0
Parbhani,2018,Purna,15.9,3.0,81.0,81.0,55.0,4400000.0,400000.0,3.0,251.0
Parbhani,2019,Selu,32.45,12.0,612.0,551.0,70.0,2100000.0,500000.0,3.0,91.0
Parbhani,2019,Jintur,78.63,70.0,7153.0,6603.0,210.0,63000000.0,1900000.0,17.0,828.0
Parbhani,2019,Parbhani,39.88,18.0,135.0,50.0,20.0,600000.0,100000.0,2.0,92.0
Parbhani,2019,Manvat,5.42,2.0,100.0,0.0,,0.0,0.0,0.0,50.0
Parbhani,2019,Pathari,26.5,1.0,59.0,59.0,30.0,9000000.0,300000.0,2.0,37.0
Parbhani,2019,Sonpeth,12.05,8.0,30.0,15.0,7.0,200000.0,100000.0,0.0,0.0
Parbhani,2019,Gangakhed,34.31,53.0,930.0,378.0,140.0,42000000.0,1400000.0,11.0,615.0
Parbhani,2019,Palam,16.86,8.0,61.0,45.0,23.0,6900000.0,300000.0,1.0,41.0
Parbhani,2019,Purna,15.9,2.0,83.0,0.0,,0.0,0.0,4.0,223.0
Parbhani,2020,Selu,32.45,12.0,612.0,551.0,250.0,25000000.0,500000.0,3.0,91.0
Parbhani,2020,Jintur,78.63,70.0,7153.0,6900.0,970.0,97000000.0,4000000.0,17.0,828.0
Parbhani,2020,Parbhani,39.88,18.0,135.0,100.0,50.0,5000000.0,200000.0,2.0,92.0
Parbhani,2020,Manvat,5.42,2.0,100.0,100.0,50.0,5000000.0,300000.0,0.0,50.0
Parbhani,2020,Pathari,26.5,1.0,59.0,59.0,30.0,3000000.0,200000.0,2.0,37.0
Parbhani,2020,Sonpeth,12.05,8.0,30.0,15.0,14.0,1400000.0,100000.0,0.0,0.0
Parbhani,2020,Gangakhed,34.31,53.0,930.0,378.0,450.0,45000000.0,1400000.0,11.0,615.0
Parbhani,2020,Palam,16.86,8.0,61.0,45.0,30.0,3000000.0,300000.0,1.0,41.0
Parbhani,2020,Purna,15.9,2.0,83.0,0.0,0.0,0.0,0.0,4.0,223.0
Parbhani,2021,Selu,32.45,12.0,612.0,551.0,120.0,12000000.0,400000.0,3.0,91.0
Parbhani,2021,Jintur,78.63,70.0,7153.0,6603.0,970.0,97000000.0,5000000.0,17.0,828.0
Parbhani,2021,Parbhani,39.88,18.0,135.0,50.0,10.0,1000000.0,200000.0,2.0,92.0
Parbhani,2021,Manvat,5.42,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
Parbhani,2021,Pathari,26.5,1.0,59.0,59.0,7.0,700000.0,400000.0,2.0,37.0
Parbhani,2021,Sonpeth,12.05,8.0,30.0,15.0,3.0,300000.0,100000.0,0.0,0.0
Parbhani,2021,Gangakhed,34.31,53.0,930.0,378.0,300.0,30000000.0,1500000.0,11.0,615.0
Parbhani,2021,Palam,16.83,8.0,61.0,45.0,10.0,1000000.0,300000.0,1.0,41.0
Parbhani,2021,Purna,15.9,2.0,83.0,0.0,0.0,0.0,0.0,4.0,223.0
Raigad,2012,Uran,0.0,62.0,149.0,149.0,50.45,3027000.0,504000.0,0.0,0.0
Raigad,2012,Panwel,0.0,64.0,116.0,116.0,39.4,2364000.0,394000.0,3.0,252.0
Raigad,2012,karjat,24.0,36.0,102.0,102.0,34.66,2080000.0,347000.0,4.0,140.0
Raigad,2012,khalapur,0.0,32.0,156.0,156.0,52.82,3169000.0,528000.0,8.0,466.0
Raigad,2012,pen,45.0,44.0,429.0,429.0,145.31,8718000.0,1453000.0,3.0,240.0
Raigad,2012,alibag,0.0,71.0,70.0,70.0,23.82,1429000.0,238000.0,5.0,271.0
Raigad,2012,murud,0.0,20.0,40.0,40.0,13.45,807000.0,135000.0,2.0,109.0
Raigad,2012,roha,118.0,51.0,76.0,76.0,25.71,1543000.0,256999.99999999997,6.0,402.0
Raigad,2012,sudhagad,28.0,45.0,159.0,159.0,53.8,3228000.0,538000.0,4.0,131.0
Raigad,2012,mangaon,18.0,85.0,112.0,112.0,37.81,2269000.0,378000.0,2.0,194.0
Raigad,2012,tala,10.0,2.0,39.0,39.0,13.21,793000.0,132000.0,1.0,262.0
Raigad,2012,shreevardhan,0.0,10.0,43.0,43.0,14.47,868000.0,145000.0,0.0,0.0
Raigad,2012,mhasala,0.0,7.0,39.0,39.0,13.11,787000.0,131000.0,1.0,61.0
Raigad,2012,mahad,68.0,9.0,91.0,91.0,30.97,1857999.9999999998,310000.0,5.0,332.0
Raigad,2012,poladpur,32.0,16.0,150.0,150.0,50.85,3051000.0,509000.0,1.0,173.0
Raigad,2013,Uran,0.0,62.0,149.0,149.0,88.28,5297000.0,589000.0,10.0,6979.0
Raigad,2013,Panwel,0.0,64.0,116.0,116.0,68.95,4136999.9999999995,459999.99999999994,9.0,1029.0
Raigad,2013,karjat,24.0,36.0,102.0,102.0,60.65,3639000.0,404000.0,3.0,103.0
Raigad,2013,khalapur,0.0,32.0,156.0,156.0,92.43,5546000.0,616000.0,7.0,433.0
Raigad,2013,pen,45.0,44.0,429.0,429.0,254.29,15257000.0,1695000.0,14.0,2488.0
Raigad,2013,alibag,0.0,71.0,70.0,70.0,41.68,2501000.0,278000.0,24.0,9534.0
Raigad,2013,murud,0.0,20.0,40.0,40.0,23.54,1412000.0,157000.0,12.0,3219.0
Raigad,2013,roha,118.0,51.0,76.0,76.0,45.0,2700000.0,300000.0,6.0,318.0
Raigad,2013,sudhagad,28.0,45.0,159.0,159.0,94.15,5649000.0,628000.0,4.0,162.0
Raigad,2013,mangaon,18.0,85.0,112.0,112.0,66.17,3970000.0000000005,441000.0,0.0,0.0
Raigad,2013,tala,10.0,2.0,39.0,39.0,23.12,1387000.0,154000.0,1.0,117.0
Raigad,2013,shreevardhan,0.0,10.0,43.0,43.0,25.32,1519000.0,169000.0,10.0,2838.0
Raigad,2013,mhasala,0.0,7.0,39.0,39.0,22.94,1377000.0,153000.0,2.0,331.0
Raigad,2013,mahad,68.0,9.0,91.0,91.0,54.19,3251000.0,361000.0,2.0,126.0
Raigad,2013,poladpur,32.0,16.0,150.0,150.0,88.99,5340000.0,593000.0,1.0,67.0
Raigad,2014,Uran,0.0,62.0,149.0,149.0,89.29,6298000.0,989000.0,10.0,6979.0
Raigad,2014,Panwel,0.0,64.0,116.0,116.0,77.96,4238000.0,860000.0,9.0,1029.0
Raigad,2014,karjat,24.0,36.0,102.0,102.0,66.64,3849000.0,504000.0,3.0,103.0
Raigad,2014,khalapur,0.0,32.0,156.0,156.0,98.45,5748000.0,916000.0,7.0,433.0
Raigad,2014,pen,45.0,44.0,429.0,429.0,256.3,15558000.000000002,1795000.0,14.0,2488.0
Raigad,2014,alibag,0.0,71.0,70.0,70.0,49.69,2809000.0,279000.0,24.0,9534.0
Raigad,2014,murud,0.0,20.0,40.0,40.0,35.56,1918000.0,256999.99999999997,12.0,3219.0
Raigad,2014,roha,118.0,51.0,76.0,76.0,48.0,3000000.0,300000.0,6.0,318.0
Raigad,2014,sudhagad,28.0,45.0,159.0,159.0,98.19,5959000.0,658000.0,4.0,162.0
Raigad,2014,mangaon,18.0,85.0,112.0,112.0,68.19,4570000.0,441000.0,0.0,0.0
Raigad,2014,tala,10.0,2.0,39.0,39.0,29.15,1887000.0,164000.0,1.0,117.0
Raigad,2014,shreevardhan,0.0,10.0,43.0,43.0,28.34,1919000.0000000002,179000.0,10.0,2838.0
Raigad,2014,mhasala,0.0,7.0,39.0,39.0,27.96,1478000.0,193000.0,2.0,331.0
Raigad,2014,mahad,68.0,9.0,91.0,91.0,55.19,3851000.0,362000.0,2.0,126.0
Raigad,2014,poladpur,32.0,16.0,150.0,150.0,89.99,5840000.0,598000.0,1.0,67.0
Raigad,2015,Uran,0.0,62.0,149.0,149.0,99.29,5957000.0,1489000.0,10.0,6989.0
Raigad,2015,Panwel,0.0,64.0,116.0,116.0,87.96,5277000.0,1360000.0,9.0,1129.0
Raigad,2015,karjat,24.0,36.0,102.0,102.0,76.64,4598000.0,1003999.9999999999,3.0,103.0
Raigad,2015,khalapur,0.0,32.0,156.0,156.0,108.45,6506999.999999999,1416000.0,7.0,455.0
Raigad,2015,pen,45.0,44.0,429.0,429.0,266.3,1597000.0,2296000.0,14.0,2498.0
Raigad,2015,alibag,0.0,71.0,70.0,70.0,59.69,3581000.0,779000.0,24.0,9534.0
Raigad,2015,murud,0.0,20.0,40.0,40.0,45.56,2733000.0,757000.0,12.0,319.0
Raigad,2015,roha,118.0,51.0,76.0,76.0,45.6,2736000.0,800000.0,6.0,318.0
Raigad,2015,sudhagad,28.0,45.0,159.0,159.0,58.0,3479999.9999999995,1158000.0,4.0,162.0
Raigad,2015,mangaon,18.0,85.0,112.0,112.0,108.19,6490000.000000001,1149000.0,0.0,0.0
Raigad,2015,tala,10.0,2.0,39.0,39.0,78.19,4690000.0,969000.0,1.0,117.0
Raigad,2015,shreevardhan,0.0,10.0,43.0,43.0,39.15,3340000.0,679000.0,10.0,2838.0
Raigad,2015,mhasala,0.0,7.0,39.0,39.0,38.34,2300000.0,693000.0,2.0,331.0
Raigad,2015,mahad,68.0,9.0,91.0,91.0,101.0,6060000.0,861999.9999999999,2.0,126.0
Raigad,2015,poladpur,32.0,16.0,150.0,150.0,99.99,5990000.0,1098000.0,1.0,67.0
Raigad,2016,Uran,0.0,62.0,149.0,149.0,107.29,6956999.999999999,2089000.0,10.0,6989.0
Raigad,2016,Panwel,0.0,64.0,116.0,116.0,96.96,7277000.0,2160000.0,9.0,1129.0
Raigad,2016,karjat,24.0,36.0,102.0,102.0,84.64,8598000.0,1804000.0,3.0,103.0
Raigad,2016,khalapur,0.0,32.0,156.0,156.0,116.45,6506999.999999999,2216000.0,7.0,455.0
Raigad,2016,pen,45.0,44.0,429.0,429.0,284.3,2097000.0,2296000.0,14.0,2498.0
Raigad,2016,alibag,0.0,71.0,70.0,70.0,87.69,4581000.0,1579000.0,24.0,9534.0
Raigad,2016,murud,0.0,20.0,40.0,40.0,53.56,3733000.0,757000.0,12.0,319.0
Raigad,2016,roha,118.0,51.0,76.0,76.0,53.6,4736000.0,1500000.0,6.0,318.0
Raigad,2016,sudhagad,28.0,45.0,159.0,159.0,66.0,2480000.0,1957999.9999999998,4.0,162.0
Raigad,2016,mangaon,18.0,85.0,112.0,112.0,116.19,7490000.000000001,1948999.9999999998,0.0,0.0
Raigad,2016,tala,10.0,2.0,39.0,39.0,86.19,4690000.0,1769000.0000000002,1.0,117.0
Raigad,2016,shreevardhan,0.0,10.0,43.0,43.0,57.15,4340000.0,1479000.0,10.0,2838.0
Raigad,2016,mhasala,0.0,7.0,39.0,39.0,46.34,2400000.0,1493000.0,2.0,331.0
Raigad,2016,mahad,68.0,9.0,91.0,91.0,109.0,6050000.0,1662000.0,2.0,126.0
Raigad,2016,poladpur,32.0,16.0,150.0,150.0,107.99,5990000.0,1898000.0,1.0,67.0
Raigad,2017,Uran,0.0,62.0,149.0,149.0,9.29,557000.0,2089000.0,0.0,0.0
Raigad,2017,Panwel,0.0,64.0,116.0,116.0,8.96,537000.0,2350000.0,0.0,0.0
Raigad,2017,karjat,24.0,36.0,102.0,102.0,25.6,15358000.000000002,2219000.0,4.0,145.0
Raigad,2017,khalapur,0.0,32.0,156.0,156.0,30.8,18472000.0,2756000.0,6.0,298.0
Raigad,2017,pen,45.0,44.0,429.0,429.0,80.3,48180000.0,4296000.0,5.0,240.0
Raigad,2017,alibag,0.0,71.0,70.0,70.0,40.69,24414000.0,1579000.0,2.0,65.0
Raigad,2017,murud,0.0,20.0,40.0,40.0,4.56,274000.0,757000.0,2.0,90.0
Raigad,2017,roha,118.0,51.0,76.0,76.0,10.6,636000.0,1500000.0,3.0,141.0
Raigad,2017,sudhagad,28.0,45.0,159.0,159.0,56.0,3360000.0,1957999.9999999998,1.0,40.0
Raigad,2017,mangaon,18.0,85.0,112.0,112.0,8.0,480000.0,1948999.9999999998,0.0,0.0
Raigad,2017,tala,10.0,2.0,39.0,39.0,20.19,1211000.0,1769000.0000000002,0.0,0.0
Raigad,2017,shreevardhan,0.0,10.0,43.0,43.0,4.3,258000.0,1479000.0,0.0,0.0
Raigad,2017,mhasala,0.0,7.0,39.0,39.0,20.9,1254000.0,1493000.0,4.0,164.0
Raigad,2017,mahad,68.0,9.0,91.0,91.0,61.0,3660000.0,1662000.0,1.0,126.0
Raigad,2017,poladpur,32.0,16.0,150.0,150.0,40.99,2559000.0,1898000.0,1.0,172.0
Raigad,2018,Uran,0.0,62.0,149.0,149.0,112.4,7100000.0,2089000.0,0.0,0.0
Raigad,2018,Panwel,0.0,64.0,116.0,116.0,98.23,6573000.0,2160000.0,2.0,63.0
Raigad,2018,karjat,24.0,36.0,102.0,102.0,95.12,9075000.0,1804000.0,4.0,145.0
Raigad,2018,khalapur,0.0,32.0,156.0,156.0,124.67,7208000.0,2216000.0,7.0,391.0
Raigad,2018,pen,45.0,44.0,429.0,429.0,275.5,1834000.0,2296000.0,2.0,492.0
Raigad,2018,alibag,0.0,71.0,70.0,70.0,89.37,4686000.0,1579000.0,5.0,172.0
Raigad,2018,murud,0.0,20.0,40.0,40.0,57.67,3940000.0,757000.0,2.0,65.0
Raigad,2018,roha,118.0,51.0,76.0,76.0,57.5,3920000.0000000005,1500000.0,2.0,74.0
Raigad,2018,sudhagad,28.0,45.0,159.0,159.0,68.0,2570000.0,1158000.0,1.0,51.0
Raigad,2018,mangaon,18.0,85.0,112.0,112.0,114.39,7289000.0,1948999.9999999998,0.0,0.0
Raigad,2018,tala,10.0,2.0,39.0,39.0,75.25,4230000.0,1769000.0000000002,0.0,0.0
Raigad,2018,shreevardhan,0.0,10.0,43.0,43.0,67.15,5480000.0,1479000.0,0.0,0.0
Raigad,2018,mhasala,0.0,7.0,39.0,39.0,45.35,2243000.0,1493000.0,0.0,0.0
Raigad,2018,mahad,68.0,9.0,91.0,91.0,112.0,7250000.0,1662000.0,4.0,207.0
Raigad,2018,poladpur,32.0,16.0,150.0,150.0,111.9,6045000.0,1898000.0,1.0,172.0
Raigad,2019,Uran,0.0,62.0,149.0,149.0,97.75,1481000.0,800000.0,0.0,0.0
Raigad,2019,Panwel,0.0,64.0,116.0,116.0,76.25,1128000.0,600000.0,2.0,63.0
Raigad,2019,karjat,24.0,36.0,102.0,102.0,72.7,1074000.0,509999.99999999994,4.0,145.0
