Year,District,Taluka,Select Banks/ Bank Branches,Number
2013,Sindhudurg,Kudal,Classified Banks,13.0
2013,Sindhudurg,Kudal,Branch Offices,27.0
2013,Sindhudurg,Sawantwadi,Classified Banks,11.0
2013,Sindhudurg,Sawantwadi,Branch Offices,22.0
2013,Sindhudurg,Dodamarg,Classified Banks,4.0
2013,Sindhudurg,Dodamarg,Branch Offices,5.0
2014,Sindhudurg,Devgad,Classified Banks,6.0
2014,Sindhudurg,Devgad,Branch Offices,15.0
2014,Sindhudurg,Vaibhavwadi,Classified Banks,5.0
2014,Sindhudurg,Vaibhavwadi,Branch Offices,4.0
2014,Sindhudurg,Kankavali,Classified Banks,10.0
2014,Sindhudurg,Kankavali,Branch Offices,21.0
2014,Sindhudurg,Malvan,Classified Banks,7.0
2014,Sindhudurg,Malvan,Branch Offices,13.0
2014,Sindhudurg,Vengurla,Classified Banks,6.0
2014,Sindhudurg,Vengurla,Branch Offices,15.0
2014,Sindhudurg,Kudal,Classified Banks,13.0
2014,Sindhudurg,Kudal,Branch Offices,27.0
2014,Sindhudurg,Sawantwadi,Classified Banks,11.0
2014,Sindhudurg,Sawantwadi,Branch Offices,22.0
2014,Sindhudurg,Dodamarg,Classified Banks,4.0
2014,Sindhudurg,Dodamarg,Branch Offices,5.0
2015,Sindhudurg,Devgad,Classified Banks,6.0
2015,Sindhudurg,Devgad,Branch Offices,15.0
2015,Sindhudurg,Vaibhavwadi,Classified Banks,5.0
2015,Sindhudurg,Vaibhavwadi,Branch Offices,5.0
2015,Sindhudurg,Kankavali,Classified Banks,10.0
2015,Sindhudurg,Kankavali,Branch Offices,21.0
2015,Sindhudurg,Malvan,Classified Banks,7.0
2015,Sindhudurg,Malvan,Branch Offices,13.0
2015,Sindhudurg,Vengurla,Classified Banks,6.0
2015,Sindhudurg,Vengurla,Branch Offices,15.0
2015,Sindhudurg,Kudal,Classified Banks,13.0
2015,Sindhudurg,Kudal,Branch Offices,27.0
2015,Sindhudurg,Sawantwadi,Classified Banks,11.0
2015,Sindhudurg,Sawantwadi,Branch Offices,22.0
2015,Sindhudurg,Dodamarg,Classified Banks,4.0
2015,Sindhudurg,Dodamarg,Branch Offices,5.0
2016,Sindhudurg,Devgad,Classified Banks,7.0
2016,Sindhudurg,Devgad,Branch Offices,17.0
2016,Sindhudurg,Vaibhavwadi,Classified Banks,5.0
2016,Sindhudurg,Vaibhavwadi,Branch Offices,4.0
2016,Sindhudurg,Kankavali,Classified Banks,11.0
2016,Sindhudurg,Kankavali,Branch Offices,23.0
2016,Sindhudurg,Malvan,Classified Banks,7.0
2016,Sindhudurg,Malvan,Branch Offices,17.0
2016,Sindhudurg,Vengurla,Classified Banks,6.0
2016,Sindhudurg,Vengurla,Branch Offices,15.0
2016,Sindhudurg,Kudal,Classified Banks,14.0
2016,Sindhudurg,Kudal,Branch Offices,31.0
2016,Sindhudurg,Sawantwadi,Classified Banks,14.0
2016,Sindhudurg,Sawantwadi,Branch Offices,23.0
2016,Sindhudurg,Dodamarg,Classified Banks,4.0
2016,Sindhudurg,Dodamarg,Branch Offices,7.0
2017,Sindhudurg,Devgad,Classified Banks,7.0
2017,Sindhudurg,Devgad,Branch Offices,17.0
2017,Sindhudurg,Vaibhavwadi,Classified Banks,5.0
2017,Sindhudurg,Vaibhavwadi,Branch Offices,4.0
2017,Sindhudurg,Kankavali,Classified Banks,11.0
2017,Sindhudurg,Kankavali,Branch Offices,23.0
2017,Sindhudurg,Malvan,Classified Banks,7.0
2017,Sindhudurg,Malvan,Branch Offices,17.0
2017,Sindhudurg,Vengurla,Classified Banks,6.0
2017,Sindhudurg,Vengurla,Branch Offices,15.0
2017,Sindhudurg,Kudal,Classified Banks,14.0
2017,Sindhudurg,Kudal,Branch Offices,31.0
2017,Sindhudurg,Sawantwadi,Classified Banks,12.0
2017,Sindhudurg,Sawantwadi,Branch Offices,23.0
2017,Sindhudurg,Dodamarg,Classified Banks,4.0
2017,Sindhudurg,Dodamarg,Branch Offices,7.0
2018,Sindhudurg,Devgad,Classified Banks,7.0
2018,Sindhudurg,Devgad,Branch Offices,12.0
2018,Sindhudurg,Vaibhavwadi,Classified Banks,5.0
2018,Sindhudurg,Vaibhavwadi,Branch Offices,3.0
2018,Sindhudurg,Kankavali,Classified Banks,11.0
2018,Sindhudurg,Kankavali,Branch Offices,15.0
2018,Sindhudurg,Malvan,Classified Banks,7.0
2018,Sindhudurg,Malvan,Branch Offices,22.0
2018,Sindhudurg,Vengurla,Classified Banks,14.0
2018,Sindhudurg,Vengurla,Branch Offices,19.0
2018,Sindhudurg,Kudal,Classified Banks,6.0
2018,Sindhudurg,Kudal,Branch Offices,9.0
2018,Sindhudurg,Sawantwadi,Classified Banks,12.0
2018,Sindhudurg,Sawantwadi,Branch Offices,14.0
2018,Sindhudurg,Dodamarg,Classified Banks,4.0
2018,Sindhudurg,Dodamarg,Branch Offices,5.0
2019,Sindhudurg,Devgad,Classified Banks,7.0
2019,Sindhudurg,Devgad,Branch Offices,12.0
2019,Sindhudurg,Vaibhavwadi,Classified Banks,5.0
2019,Sindhudurg,Vaibhavwadi,Branch Offices,3.0
2019,Sindhudurg,Kankawali,Classified Banks,11.0
2019,Sindhudurg,Kankawali,Branch Offices,15.0
2019,Sindhudurg,Malwan,Classified Banks,7.0
2019,Sindhudurg,Malwan,Branch Offices,22.0
2019,Sindhudurg,Vengurla,Classified Banks,14.0
2019,Sindhudurg,Vengurla,Branch Offices,19.0
2019,Sindhudurg,Kudal,Classified Banks,6.0
2019,Sindhudurg,Kudal,Branch Offices,9.0
2019,Sindhudurg,Savantwadi,Classified Banks,12.0
2019,Sindhudurg,Savantwadi,Branch Offices,14.0
2019,Sindhudurg,Dodamarg,Classified Banks,4.0
2019,Sindhudurg,Dodamarg,Branch Offices,5.0
2020,Sindhudurg,Devgad,Classified Banks,8.0
2020,Sindhudurg,Devgad,Branch Offices,42.0
2020,Sindhudurg,Vaibhavwadi,Classified Banks,4.0
2020,Sindhudurg,Vaibhavwadi,Branch Offices,15.0
2020,Sindhudurg,Kankawali,Classified Banks,13.0
2020,Sindhudurg,Kankawali,Branch Offices,48.0
2020,Sindhudurg,Malwan,Classified Banks,11.0
2020,Sindhudurg,Malwan,Branch Offices,39.0
2020,Sindhudurg,Vengurla,Classified Banks,7.0
2020,Sindhudurg,Vengurla,Branch Offices,27.0
2020,Sindhudurg,Kudal,Classified Banks,15.0
2020,Sindhudurg,Kudal,Branch Offices,58.0
2020,Sindhudurg,Savantwadi,Classified Banks,13.0
2020,Sindhudurg,Savantwadi,Branch Offices,46.0
2020,Sindhudurg,Dodamarg,Classified Banks,4.0
2020,Sindhudurg,Dodamarg,Branch Offices,12.0
2021,Sindhudurg,Devgad,Classified Banks,8.0
2021,Sindhudurg,Devgad,Branch Offices,36.0
2021,Sindhudurg,Vaibhavwadi,Classified Banks,4.0
2021,Sindhudurg,Vaibhavwadi,Branch Offices,14.0
2021,Sindhudurg,Kankawali,Classified Banks,13.0
2021,Sindhudurg,Kankawali,Branch Offices,40.0
2021,Sindhudurg,Malwan,Classified Banks,11.0
2021,Sindhudurg,Malwan,Branch Offices,36.0
2021,Sindhudurg,Vengurla,Classified Banks,7.0
2021,Sindhudurg,Vengurla,Branch Offices,24.0
2021,Sindhudurg,Kudal,Classified Banks,15.0
2021,Sindhudurg,Kudal,Branch Offices,53.0
2021,Sindhudurg,Savantwadi,Classified Banks,13.0
2021,Sindhudurg,Savantwadi,Branch Offices,40.0
2021,Sindhudurg,Dodamarg,Classified Banks,4.0
2021,Sindhudurg,Dodamarg,Branch Offices,11.0
2012,Thane,Thane,Classified Banks,34.0
2012,Thane,Thane,Branch Offices,493.0
2012,Thane,Bhivandi,Classified Banks,18.0
2012,Thane,Bhivandi,Branch Offices,40.0
2012,Thane,Shahapur,Classified Banks,9.0
2012,Thane,Shahapur,Branch Offices,25.0
2012,Thane,Kalyan,Classified Banks,26.0
2012,Thane,Kalyan,Branch Offices,99.0
2012,Thane,Ulhasnagar,Classified Banks,20.0
2012,Thane,Ulhasnagar,Branch Offices,32.0
2012,Thane,Ambarnath,Classified Banks,20.0
2012,Thane,Ambarnath,Branch Offices,34.0
2012,Thane,Murbad,Classified Banks,9.0
2012,Thane,Murbad,Branch Offices,16.0
2013,Thane,Thane,Classified Banks,34.0
2013,Thane,Thane,Branch Offices,493.0
2013,Thane,Bhivandi,Classified Banks,19.0
2013,Thane,Bhivandi,Branch Offices,42.0
2013,Thane,Shahapur,Classified Banks,17.0
2013,Thane,Shahapur,Branch Offices,28.0
2013,Thane,Kalyan,Classified Banks,26.0
2013,Thane,Kalyan,Branch Offices,126.0
2013,Thane,Ulhasnagar,Classified Banks,24.0
2013,Thane,Ulhasnagar,Branch Offices,47.0
2013,Thane,Ambarnath,Classified Banks,22.0
2013,Thane,Ambarnath,Branch Offices,49.0
2013,Thane,Murbad,Classified Banks,9.0
2013,Thane,Murbad,Branch Offices,18.0
2014,Thane,Thane,Classified Banks,34.0
2014,Thane,Thane,Branch Offices,503.0
2014,Thane,Bhivandi,Classified Banks,19.0
2014,Thane,Bhivandi,Branch Offices,56.0
2014,Thane,Shahapur,Classified Banks,17.0
2014,Thane,Shahapur,Branch Offices,28.0
2014,Thane,Kalyan,Classified Banks,26.0
2014,Thane,Kalyan,Branch Offices,136.0
2014,Thane,Ulhasnagar,Classified Banks,24.0
2014,Thane,Ulhasnagar,Branch Offices,47.0
2014,Thane,Ambarnath,Classified Banks,22.0
2014,Thane,Ambarnath,Branch Offices,49.0
2014,Thane,Murbad,Classified Banks,10.0
2014,Thane,Murbad,Branch Offices,19.0
2015,Thane,Thane,Classified Banks,34.0
2015,Thane,Thane,Branch Offices,511.0
2015,Thane,Bhivandi,Classified Banks,19.0
2015,Thane,Bhivandi,Branch Offices,59.0
2015,Thane,Shahapur,Classified Banks,17.0
2015,Thane,Shahapur,Branch Offices,28.0
2015,Thane,Kalyan,Classified Banks,26.0
2015,Thane,Kalyan,Branch Offices,139.0
2015,Thane,Ulhasnagar,Classified Banks,24.0
2015,Thane,Ulhasnagar,Branch Offices,47.0
2015,Thane,Ambarnath,Classified Banks,23.0
2015,Thane,Ambarnath,Branch Offices,51.0
2015,Thane,Murbad,Classified Banks,10.0
2015,Thane,Murbad,Branch Offices,20.0
2016,Thane,Thane,Classified Banks,34.0
2016,Thane,Thane,Branch Offices,511.0
2016,Thane,Bhivandi,Classified Banks,19.0
2016,Thane,Bhivandi,Branch Offices,59.0
2016,Thane,Shahapur,Classified Banks,17.0
2016,Thane,Shahapur,Branch Offices,28.0
2016,Thane,Kalyan,Classified Banks,26.0
2016,Thane,Kalyan,Branch Offices,139.0
2016,Thane,Ulhasnagar,Classified Banks,24.0
2016,Thane,Ulhasnagar,Branch Offices,47.0
2016,Thane,Ambarnath,Classified Banks,23.0
2016,Thane,Ambarnath,Branch Offices,51.0
2016,Thane,Murbad,Classified Banks,10.0
2016,Thane,Murbad,Branch Offices,20.0
2017,Thane,Thane,Classified Banks,34.0
2017,Thane,Thane,Branch Offices,511.0
2017,Thane,Bhivandi,Classified Banks,19.0
2017,Thane,Bhivandi,Branch Offices,59.0
2017,Thane,Shahapur,Classified Banks,17.0
2017,Thane,Shahapur,Branch Offices,28.0
2017,Thane,Kalyan,Classified Banks,26.0
2017,Thane,Kalyan,Branch Offices,139.0
2017,Thane,Ulhasnagar,Classified Banks,24.0
2017,Thane,Ulhasnagar,Branch Offices,47.0
2017,Thane,Ambarnath,Classified Banks,23.0
2017,Thane,Ambarnath,Branch Offices,51.0
2017,Thane,Murbad,Classified Banks,10.0
2017,Thane,Murbad,Branch Offices,20.0
2018,Thane,Thane,Classified Banks,34.0
2018,Thane,Thane,Branch Offices,511.0
2018,Thane,Bhivandi,Classified Banks,19.0
2018,Thane,Bhivandi,Branch Offices,59.0
2018,Thane,Shahapur,Classified Banks,17.0
2018,Thane,Shahapur,Branch Offices,28.0
2018,Thane,Kalyan,Classified Banks,26.0
2018,Thane,Kalyan,Branch Offices,139.0
2018,Thane,Ulhasnagar,Classified Banks,24.0
2018,Thane,Ulhasnagar,Branch Offices,47.0
2018,Thane,Ambarnath,Classified Banks,23.0
2018,Thane,Ambarnath,Branch Offices,51.0
2018,Thane,Murbad,Classified Banks,10.0
2018,Thane,Murbad,Branch Offices,20.0
2019,Thane,Thane,Classified Banks,34.0
2019,Thane,Thane,Branch Offices,511.0
2019,Thane,Bhivandi,Classified Banks,19.0
2019,Thane,Bhivandi,Branch Offices,59.0
2019,Thane,Shahapur,Classified Banks,17.0
2019,Thane,Shahapur,Branch Offices,28.0
2019,Thane,Kalyan,Classified Banks,26.0
2019,Thane,Kalyan,Branch Offices,139.0
2019,Thane,Ulhasnagar,Classified Banks,24.0
2019,Thane,Ulhasnagar,Branch Offices,47.0
2019,Thane,Ambarnath,Classified Banks,23.0
2019,Thane,Ambarnath,Branch Offices,51.0
2019,Thane,Murbad,Classified Banks,10.0
2019,Thane,Murbad,Branch Offices,20.0
2020,Thane,Thane,Classified Banks,34.0
2020,Thane,Thane,Branch Offices,511.0
2020,Thane,Bhivandi,Classified Banks,19.0
2020,Thane,Bhivandi,Branch Offices,59.0
2020,Thane,Shahapur,Classified Banks,17.0
2020,Thane,Shahapur,Branch Offices,28.0
2020,Thane,Kalyan,Classified Banks,26.0
2020,Thane,Kalyan,Branch Offices,139.0
2020,Thane,Ulhasnagar,Classified Banks,24.0
2020,Thane,Ulhasnagar,Branch Offices,47.0
2020,Thane,Ambarnath,Classified Banks,23.0
2020,Thane,Ambarnath,Branch Offices,51.0
2020,Thane,Murbad,Classified Banks,10.0
2020,Thane,Murbad,Branch Offices,20.0
2021,Thane,Thane,Classified Banks,34.0
2021,Thane,Thane,Branch Offices,511.0
2021,Thane,Bhivandi,Classified Banks,19.0
2021,Thane,Bhivandi,Branch Offices,59.0
2021,Thane,Shahapur,Classified Banks,17.0
2021,Thane,Shahapur,Branch Offices,28.0
2021,Thane,Kalyan,Classified Banks,26.0
2021,Thane,Kalyan,Branch Offices,139.0
2021,Thane,Ulhasnagar,Classified Banks,24.0
2021,Thane,Ulhasnagar,Branch Offices,47.0
2021,Thane,Ambarnath,Classified Banks,23.0
2021,Thane,Ambarnath,Branch Offices,51.0
2021,Thane,Murbad,Classified Banks,10.0
2021,Thane,Murbad,Branch Offices,20.0
2012,Wardha,Ashti,Classified Banks,4.0
2012,Wardha,Ashti,Branch Offices,6.0
2012,Wardha,Karanja,Classified Banks,5.0
2012,Wardha,Karanja,Branch Offices,8.0
2012,Wardha,Aarvi,Classified Banks,8.0
2012,Wardha,Aarvi,Branch Offices,15.0
2012,Wardha,Selu,Classified Banks,6.0
2012,Wardha,Selu,Branch Offices,12.0
2012,Wardha,Wardha,Classified Banks,22.0
2012,Wardha,Wardha,Branch Offices,43.0
2012,Wardha,Devali,Classified Banks,8.0
2012,Wardha,Devali,Branch Offices,13.0
2012,Wardha,Hinganghat,Classified Banks,11.0
2012,Wardha,Hinganghat,Branch Offices,17.0
2012,Wardha,Samudrapur,Classified Banks,4.0
2012,Wardha,Samudrapur,Branch Offices,9.0
2013,Wardha,Ashti,Classified Banks,4.0
2013,Wardha,Ashti,Branch Offices,6.0
2013,Wardha,Karanja,Classified Banks,5.0
2013,Wardha,Karanja,Branch Offices,7.0
2013,Wardha,Aarvi,Classified Banks,8.0
2013,Wardha,Aarvi,Branch Offices,12.0
2013,Wardha,Selu,Classified Banks,6.0
2013,Wardha,Selu,Branch Offices,11.0
2013,Wardha,Wardha,Classified Banks,22.0
2013,Wardha,Wardha,Branch Offices,40.0
2013,Wardha,Devali,Classified Banks,9.0
2013,Wardha,Devali,Branch Offices,14.0
2013,Wardha,Hinganghat,Classified Banks,12.0
2013,Wardha,Hinganghat,Branch Offices,16.0
2013,Wardha,Samudrapur,Classified Banks,4.0
2013,Wardha,Samudrapur,Branch Offices,9.0
2014,Wardha,Ashti,Classified Banks,3.0
2014,Wardha,Ashti,Branch Offices,7.0
2014,Wardha,Karanja,Classified Banks,4.0
2014,Wardha,Karanja,Branch Offices,9.0
2014,Wardha,Aarvi,Classified Banks,8.0
2014,Wardha,Aarvi,Branch Offices,17.0
2014,Wardha,Selu,Classified Banks,8.0
2014,Wardha,Selu,Branch Offices,13.0
2014,Wardha,Wardha,Classified Banks,22.0
2014,Wardha,Wardha,Branch Offices,45.0
2014,Wardha,Devali,Classified Banks,9.0
2014,Wardha,Devali,Branch Offices,17.0
2014,Wardha,Hinganghat,Classified Banks,12.0
2014,Wardha,Hinganghat,Branch Offices,18.0
2014,Wardha,Samudrapur,Classified Banks,10.0
2014,Wardha,Samudrapur,Branch Offices,11.0
2015,Wardha,Ashti,Classified Banks,3.0
2015,Wardha,Ashti,Branch Offices,7.0
2015,Wardha,Karanja,Classified Banks,4.0
2015,Wardha,Karanja,Branch Offices,9.0
2015,Wardha,Aarvi,Classified Banks,8.0
2015,Wardha,Aarvi,Branch Offices,17.0
2015,Wardha,Selu,Classified Banks,8.0
2015,Wardha,Selu,Branch Offices,13.0
2015,Wardha,Wardha,Classified Banks,22.0
2015,Wardha,Wardha,Branch Offices,45.0
2015,Wardha,Devali,Classified Banks,9.0
2015,Wardha,Devali,Branch Offices,17.0
2015,Wardha,Hinganghat,Classified Banks,12.0
2015,Wardha,Hinganghat,Branch Offices,19.0
2015,Wardha,Samudrapur,Classified Banks,10.0
2015,Wardha,Samudrapur,Branch Offices,11.0
2016,Wardha,Ashti,Classified Banks,3.0
2016,Wardha,Ashti,Branch Offices,7.0
2016,Wardha,Karanja,Classified Banks,4.0
2016,Wardha,Karanja,Branch Offices,9.0
2016,Wardha,Aarvi,Classified Banks,8.0
2016,Wardha,Aarvi,Branch Offices,18.0
2016,Wardha,Selu,Classified Banks,8.0
2016,Wardha,Selu,Branch Offices,13.0
2016,Wardha,Wardha,Classified Banks,22.0
2016,Wardha,Wardha,Branch Offices,46.0
2016,Wardha,Devali,Classified Banks,9.0
2016,Wardha,Devali,Branch Offices,17.0
2016,Wardha,Hinganghat,Classified Banks,12.0
2016,Wardha,Hinganghat,Branch Offices,19.0
2016,Wardha,Samudrapur,Classified Banks,10.0
2016,Wardha,Samudrapur,Branch Offices,11.0
2017,Wardha,Ashti,Classified Banks,3.0
2017,Wardha,Ashti,Branch Offices,7.0
2017,Wardha,Karanja,Classified Banks,4.0
2017,Wardha,Karanja,Branch Offices,9.0
2017,Wardha,Aarvi,Classified Banks,8.0
2017,Wardha,Aarvi,Branch Offices,18.0
2017,Wardha,Selu,Classified Banks,8.0
2017,Wardha,Selu,Branch Offices,13.0
2017,Wardha,Wardha,Classified Banks,22.0
2017,Wardha,Wardha,Branch Offices,46.0
2017,Wardha,Devali,Classified Banks,9.0
2017,Wardha,Devali,Branch Offices,17.0
2017,Wardha,Hinganghat,Classified Banks,12.0
2017,Wardha,Hinganghat,Branch Offices,19.0
2017,Wardha,Samudrapur,Classified Banks,10.0
2017,Wardha,Samudrapur,Branch Offices,11.0
2018,Wardha,Ashti,Classified Banks,3.0
2018,Wardha,Ashti,Branch Offices,7.0
2018,Wardha,Karanja,Classified Banks,4.0
2018,Wardha,Karanja,Branch Offices,9.0
2018,Wardha,Aarvi,Classified Banks,8.0
2018,Wardha,Aarvi,Branch Offices,18.0
2018,Wardha,Selu,Classified Banks,8.0
2018,Wardha,Selu,Branch Offices,13.0
2018,Wardha,Wardha,Classified Banks,22.0
2018,Wardha,Wardha,Branch Offices,46.0
2018,Wardha,Devali,Classified Banks,9.0
2018,Wardha,Devali,Branch Offices,17.0
2018,Wardha,Hinganghat,Classified Banks,12.0
2018,Wardha,Hinganghat,Branch Offices,19.0
2018,Wardha,Samudrapur,Classified Banks,10.0
2018,Wardha,Samudrapur,Branch Offices,11.0
2019,Wardha,Ashti,Classified Banks,3.0
2019,Wardha,Ashti,Branch Offices,7.0
2019,Wardha,Karanja,Classified Banks,4.0
2019,Wardha,Karanja,Branch Offices,9.0
2019,Wardha,Aarvi,Classified Banks,8.0
2019,Wardha,Aarvi,Branch Offices,18.0
2019,Wardha,Selu,Classified Banks,8.0
2019,Wardha,Selu,Branch Offices,13.0
2019,Wardha,Wardha,Classified Banks,22.0
2019,Wardha,Wardha,Branch Offices,46.0
2019,Wardha,Devali,Classified Banks,9.0
2019,Wardha,Devali,Branch Offices,17.0
2019,Wardha,Hinganghat,Classified Banks,12.0
2019,Wardha,Hinganghat,Branch Offices,19.0
2019,Wardha,Samudrapur,Classified Banks,10.0
2019,Wardha,Samudrapur,Branch Offices,11.0
2020,Wardha,Ashti,Classified Banks,3.0
2020,Wardha,Ashti,Branch Offices,7.0
2020,Wardha,Karanja,Classified Banks,4.0
2020,Wardha,Karanja,Branch Offices,9.0
2020,Wardha,Aarvi,Classified Banks,8.0
2020,Wardha,Aarvi,Branch Offices,18.0
2020,Wardha,Selu,Classified Banks,8.0
2020,Wardha,Selu,Branch Offices,13.0
2020,Wardha,Wardha,Classified Banks,22.0
2020,Wardha,Wardha,Branch Offices,46.0
2020,Wardha,Devali,Classified Banks,9.0
2020,Wardha,Devali,Branch Offices,17.0
2020,Wardha,Hinganghat,Classified Banks,12.0
2020,Wardha,Hinganghat,Branch Offices,19.0
2020,Wardha,Samudrapur,Classified Banks,10.0
2020,Wardha,Samudrapur,Branch Offices,11.0
2021,Wardha,Ashti,Classified Banks,3.0
2021,Wardha,Ashti,Branch Offices,7.0
2021,Wardha,Karanja,Classified Banks,4.0
2021,Wardha,Karanja,Branch Offices,9.0
2021,Wardha,Aarvi,Classified Banks,8.0
2021,Wardha,Aarvi,Branch Offices,18.0
2021,Wardha,Selu,Classified Banks,8.0
2021,Wardha,Selu,Branch Offices,13.0
2021,Wardha,Wardha,Classified Banks,22.0
2021,Wardha,Wardha,Branch Offices,46.0
2021,Wardha,Devali,Classified Banks,9.0
2021,Wardha,Devali,Branch Offices,17.0
2021,Wardha,Hinganghat,Classified Banks,12.0
2021,Wardha,Hinganghat,Branch Offices,19.0
2021,Wardha,Samudrapur,Classified Banks,10.0
2021,Wardha,Samudrapur,Branch Offices,11.0
2009,Washim,Malegaon,Classified Banks,3.0
2009,Washim,Malegaon,Branch Offices,5.0
2009,Washim,Mangrulpir,Classified Banks,3.0
2009,Washim,Mangrulpir,Branch Offices,5.0
2009,Washim,Karanja,Classified Banks,5.0
2009,Washim,Karanja,Branch Offices,7.0
2009,Washim,Manora,Classified Banks,2.0
2009,Washim,Manora,Branch Offices,3.0
2009,Washim,Washim,Classified Banks,4.0
2009,Washim,Washim,Branch Offices,9.0
2009,Washim,Resod,Classified Banks,2.0
2009,Washim,Resod,Branch Offices,5.0
2010,Washim,Malegaon,Classified Banks,3.0
2010,Washim,Malegaon,Branch Offices,15.0
2010,Washim,Mangrulpir,Classified Banks,3.0
2010,Washim,Mangrulpir,Branch Offices,13.0
2010,Washim,Karanja,Classified Banks,3.0
2010,Washim,Karanja,Branch Offices,17.0
2010,Washim,Manora,Classified Banks,2.0
2010,Washim,Manora,Branch Offices,9.0
2010,Washim,Washim,Classified Banks,5.0
2010,Washim,Washim,Branch Offices,18.0
2010,Washim,Resod,Classified Banks,3.0
2010,Washim,Resod,Branch Offices,16.0
2011,Washim,Malegaon,Classified Banks,5.0
2011,Washim,Malegaon,Branch Offices,15.0
2011,Washim,Mangrulpir,Classified Banks,5.0
2011,Washim,Mangrulpir,Branch Offices,14.0
2011,Washim,Karanja,Classified Banks,5.0
2011,Washim,Karanja,Branch Offices,17.0
2011,Washim,Manora,Classified Banks,4.0
2011,Washim,Manora,Branch Offices,9.0
2011,Washim,Washim,Classified Banks,8.0
2011,Washim,Washim,Branch Offices,22.0
2011,Washim,Resod,Classified Banks,5.0
2011,Washim,Resod,Branch Offices,18.0
2012,Washim,Malegaon,Classified Banks,5.0
2012,Washim,Malegaon,Branch Offices,14.0
2012,Washim,Mangrulpir,Classified Banks,5.0
2012,Washim,Mangrulpir,Branch Offices,14.0
2012,Washim,Karanja,Classified Banks,7.0
2012,Washim,Karanja,Branch Offices,19.0
2012,Washim,Manora,Classified Banks,6.0
2012,Washim,Manora,Branch Offices,18.0
2012,Washim,Washim,Classified Banks,14.0
2012,Washim,Washim,Branch Offices,27.0
2012,Washim,Resod,Classified Banks,4.0
2012,Washim,Resod,Branch Offices,10.0
2013,Washim,Malegaon,Classified Banks,5.0
2013,Washim,Malegaon,Branch Offices,14.0
2013,Washim,Mangrulpir,Classified Banks,6.0
2013,Washim,Mangrulpir,Branch Offices,15.0
2013,Washim,Karanja,Classified Banks,7.0
2013,Washim,Karanja,Branch Offices,19.0
2013,Washim,Manora,Classified Banks,4.0
2013,Washim,Manora,Branch Offices,10.0
2013,Washim,Washim,Classified Banks,13.0
2013,Washim,Washim,Branch Offices,26.0
2013,Washim,Resod,Classified Banks,6.0
2013,Washim,Resod,Branch Offices,18.0
2014,Washim,Malegaon,Classified Banks,5.0
2014,Washim,Malegaon,Branch Offices,14.0
2014,Washim,Mangrulpir,Classified Banks,6.0
2014,Washim,Mangrulpir,Branch Offices,14.0
2014,Washim,Karanja,Classified Banks,9.0
2014,Washim,Karanja,Branch Offices,20.0
2014,Washim,Manora,Classified Banks,6.0
2014,Washim,Manora,Branch Offices,17.0
2014,Washim,Washim,Classified Banks,18.0
2014,Washim,Washim,Branch Offices,31.0
2014,Washim,Resod,Classified Banks,4.0
2014,Washim,Resod,Branch Offices,9.0
2015,Washim,Malegaon,Classified Banks,6.0
2015,Washim,Malegaon,Branch Offices,15.0
2015,Washim,Mangrulpir,Classified Banks,5.0
2015,Washim,Mangrulpir,Branch Offices,15.0
2015,Washim,Karanja,Classified Banks,10.0
2015,Washim,Karanja,Branch Offices,23.0
2015,Washim,Manora,Classified Banks,4.0
2015,Washim,Manora,Branch Offices,10.0
2015,Washim,Washim,Classified Banks,19.0
2015,Washim,Washim,Branch Offices,32.0
2015,Washim,Resod,Classified Banks,6.0
2015,Washim,Resod,Branch Offices,18.0
2016,Washim,Malegaon,Classified Banks,6.0
2016,Washim,Malegaon,Branch Offices,15.0
2016,Washim,Mangrulpir,Classified Banks,5.0
2016,Washim,Mangrulpir,Branch Offices,15.0
2016,Washim,Karanja,Classified Banks,10.0
2016,Washim,Karanja,Branch Offices,23.0
2016,Washim,Manora,Classified Banks,7.0
2016,Washim,Manora,Branch Offices,19.0
2016,Washim,Washim,Classified Banks,19.0
2016,Washim,Washim,Branch Offices,34.0
2016,Washim,Resod,Classified Banks,5.0
2016,Washim,Resod,Branch Offices,11.0
2017,Washim,Malegaon,Classified Banks,5.0
2017,Washim,Malegaon,Branch Offices,15.0
2017,Washim,Mangrulpir,Classified Banks,6.0
2017,Washim,Mangrulpir,Branch Offices,15.0
2017,Washim,Karanja,Classified Banks,10.0
2017,Washim,Karanja,Branch Offices,23.0
2017,Washim,Manora,Classified Banks,4.0
2017,Washim,Manora,Branch Offices,11.0
2017,Washim,Washim,Classified Banks,19.0
2017,Washim,Washim,Branch Offices,34.0
2017,Washim,Resod,Classified Banks,6.0
2017,Washim,Resod,Branch Offices,19.0
2018,Washim,Malegaon,Classified Banks,5.0
2018,Washim,Malegaon,Branch Offices,15.0
2018,Washim,Mangrulpir,Classified Banks,6.0
2018,Washim,Mangrulpir,Branch Offices,15.0
